alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-181.81,37.70,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-191.19,39.64,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-200.75,41.62,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.35,40.50,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-206.19,42.75,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-210.50,43.65,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-208.54,43.24,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-195.38,40.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-160.88,33.36,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-122.41,25.38,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-113.82,23.60,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-130.37,27.03,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-154.42,32.02,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-154.50,32.03,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-174.23,36.13,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-198.45,41.15,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-219.25,45.46,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-241.03,49.98,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-269.03,55.78,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-299.28,62.06,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-314.80,65.27,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-307.43,63.74,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-301.89,62.59,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-290.43,60.22,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-261.88,54.30,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-221.45,45.92,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-181.91,37.72,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-162.24,33.64,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-156.09,32.36,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-123.04,25.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-118.41,24.55,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-128.02,26.54,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-138.79,28.78,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-151.95,31.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-161.98,33.59,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-177.60,36.82,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-193.83,40.19,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-208.15,43.16,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-222.29,46.09,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-194.97,40.43,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-198.69,41.20,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-216.14,44.82,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-219.78,45.57,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-197.76,41.01,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-207.46,43.02,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-231.09,47.92,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-216.13,44.81,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-185.00,38.36,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-178.93,37.10,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-193.14,40.05,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-210.93,43.73,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-216.18,44.82,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-218.50,45.31,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-233.72,48.46,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-237.24,49.19,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-248.15,51.45,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-256.15,53.11,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-255.88,53.06,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-262.29,54.38,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-266.02,55.16,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-243.91,50.57,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-225.63,46.78,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-199.03,41.27,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-171.11,35.48,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-145.62,30.19,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-122.24,25.35,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-108.24,22.44,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-101.42,21.03,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-97.58,20.23,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-78.42,16.26,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-66.25,13.74,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-53.00,10.99,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-61.76,12.81,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-79.30,16.44,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-103.94,21.55,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-134.86,27.96,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-161.82,33.55,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-189.47,39.29,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-222.14,46.06,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-248.03,51.43,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-264.41,54.82,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-274.72,56.96,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-274.32,56.88,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-262.62,54.45,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-217.13,45.02,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-185.49,38.46,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-147.80,30.65,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-92.23,19.12,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-46.09,9.56,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,199.96,5.76,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,3.65,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,-0.00,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,1.15,-0.24,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,16.48,-3.42,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,47.91,-9.93,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,69.28,-14.36,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,79.33,-16.45,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,86.01,-17.83,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,85.14,-17.65,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,113.75,-23.59,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,135.49,-28.09,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,161.65,-33.52,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,185.51,-38.46,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,212.98,-44.16,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,227.38,-47.15,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,217.12,-45.02,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,202.86,-42.06,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,192.97,-40.01,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,178.76,-37.07,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,145.10,-30.09,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,111.87,-23.20,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,84.38,-17.50,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
Yes,0.00,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,76.14,-15.79,15.30,Yes,-1.65,102.71,0.00,0.00,14.93,0.00,0.00,0.00,0x0,0x0,0,0,-17.60,-0.51,7.71
