alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,115.72,28.31,4.88,14.89,3.34,1.87,31.90,0x0,0x0,0,0,239.59,15.54,0.00,Yes,0.00,115.65,30.37,102.18,14.89,3.29,1.86,36.35,0x0,0x0,0,0,236.51,15.34,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.29,0.00,0.00,30.44,0.00,117.29,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.78,0.00,0.00,29.55,0.00,117.78,-0.183105,1,1,1,3.7312,3.7293,3.7331,3.7346,3.7324,3.7332,3.7305,3.7259,3.7314,3.7328,3.7606,3.7325,3.7487,3.7306,3.7309,3.7286,3.7631,3.7272,3.7313,3.7667,3.7351,3.7181,3.7332,3.7326,3.7323,3.7332,3.7348,3.7343,3.7318,3.7317,3.7318,
Yes,0.44,115.61,28.31,4.88,14.92,3.34,1.86,31.91,0x0,0x2,0,0,232.21,15.06,0.47,Yes,0.25,115.57,30.38,102.18,14.90,3.29,1.86,36.35,0x0,0x2,0,0,235.15,15.25,0.19,Manual,0.01,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.25,0.00,0.00,30.44,0.00,117.25,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.78,0.00,0.00,29.55,0.00,117.78,-0.183125,1,1,1,3.7286,3.7269,3.7306,3.7323,3.7299,3.7309,3.7276,3.7230,3.7290,3.7307,3.7585,3.7303,3.7441,3.7282,3.7285,3.7266,3.7597,3.7250,3.7290,3.7646,3.7324,3.7162,3.7309,3.7296,3.7297,3.7311,3.7323,3.7317,3.7290,3.7292,3.7297,
Yes,24.81,95.60,28.33,4.88,14.90,3.34,1.87,31.88,0x0,0x2,0,0,417.52,27.08,38.15,Yes,23.04,95.51,30.37,102.18,14.89,3.29,1.86,36.31,0x0,0x2,0,0,416.92,27.04,38.51,Manual,0.96,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,99.61,0.00,0.00,30.44,0.00,99.61,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,98.24,0.00,0.00,29.55,0.00,98.24,-0.182756,1,1,1,3.2219,3.1895,3.1907,3.2385,3.1977,3.2287,3.2078,3.1277,3.1996,3.2560,3.2260,3.2414,2.9568,3.2104,3.2443,3.2580,3.0734,3.1766,3.2363,3.2504,3.1909,3.2430,3.2607,3.1528,3.1995,3.2571,3.2068,3.1634,3.1405,3.2120,3.2646,
Yes,26.31,94.07,28.34,4.88,14.90,3.34,1.87,31.87,0x0,0x2,0,0,452.61,29.35,37.40,Yes,24.91,93.88,30.37,102.18,14.89,3.29,1.86,36.32,0x0,0x2,0,0,451.79,29.30,37.73,Manual,0.95,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,95.37,0.00,0.00,30.44,0.00,95.37,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,96.34,0.00,0.00,29.55,0.00,96.34,-0.183082,1,1,1,3.1818,3.1432,3.1416,3.1880,3.1383,3.1771,3.1661,3.0756,3.1515,3.2080,3.1665,3.2024,2.8882,3.1633,3.1949,3.2055,3.0030,3.1326,3.1927,3.2035,3.1359,3.1901,3.2230,3.1023,3.1516,3.2089,3.1481,3.1052,3.0939,3.1667,3.2227,
Yes,29.08,91.92,28.36,4.88,14.90,3.34,1.87,31.86,0x0,0x2,0,0,487.65,31.62,38.28,Yes,27.11,91.98,30.37,102.18,14.89,3.29,1.86,36.32,0x0,0x2,0,0,486.51,31.55,37.88,Manual,0.95,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,93.94,0.00,0.00,30.44,0.00,93.94,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,93.86,0.00,0.00,29.55,0.00,93.86,-0.182923,1,1,1,3.1381,3.1021,3.0826,3.1183,3.0511,3.0813,3.1217,3.0259,3.0938,3.1414,3.0796,3.1603,2.8222,3.1066,3.1267,3.1293,2.8697,3.0860,3.1515,3.1472,3.0594,3.1131,3.1821,3.0543,3.0935,3.1429,3.0624,2.9957,3.0437,3.1236,3.1710,
Yes,31.25,90.06,28.38,4.88,14.90,3.34,1.87,31.87,0x0,0x1,0,0,521.45,33.82,38.17,Yes,29.48,90.10,30.37,102.18,14.89,3.29,1.86,36.30,0x0,0x2,0,0,520.05,33.72,37.63,Manual,0.95,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,92.88,0.00,0.00,30.44,0.00,92.88,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,92.45,0.00,0.00,29.66,0.00,92.45,-0.182565,1,1,1,3.0523,3.0221,3.0473,3.0997,3.0188,3.0568,3.0332,2.9436,3.0588,3.1241,3.0473,3.0776,2.7115,3.0729,3.1091,3.1025,2.8350,2.9929,3.0816,3.1123,3.0396,3.0843,3.1024,2.9732,3.0585,3.1257,3.0308,2.9685,2.9450,3.0511,3.1398,
Yes,32.94,88.88,28.39,4.88,14.90,3.34,1.87,31.86,0x0,0x1,0,0,570.82,37.02,37.84,Yes,30.46,89.04,30.37,102.18,14.89,3.29,1.86,36.28,0x0,0x1,0,0,557.32,36.14,37.49,Manual,0.95,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,90.82,0.00,0.00,30.55,0.00,90.82,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,92.41,0.00,0.00,29.33,0.00,92.41,-0.182720,1,1,1,3.0294,3.0126,3.0267,3.0915,3.0085,3.0051,3.0104,2.9257,3.0388,3.1177,3.0385,3.0554,2.6903,3.0534,3.1030,3.0946,2.7624,2.9683,3.0677,3.0925,3.0335,3.0765,3.0814,2.9562,3.0387,3.1193,3.0217,2.9093,2.9185,3.0359,3.1224,
Yes,0.00,115.31,28.43,4.88,14.92,3.34,1.86,31.85,0x0,0x0,0,0,415.15,26.92,0.00,Yes,0.00,115.24,30.38,102.18,14.90,3.29,1.86,36.30,0x0,0x0,0,0,413.09,26.79,0.00,Manual,0.00,0.00,0.07,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,116.80,0.00,0.00,30.55,0.00,116.80,0.00,0.00,28.43,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.29,0.00,0.00,29.66,0.00,117.29,-0.182923,1,1,1,3.7168,3.7138,3.7185,3.7204,3.7185,3.7194,3.7161,3.7101,3.7166,3.7187,3.7458,3.7186,3.7338,3.7163,3.7167,3.7143,3.7475,3.7116,3.7172,3.7519,3.7214,3.7044,3.7190,3.7179,3.7180,3.7191,3.7210,3.7205,3.7175,3.7175,3.7176,
Yes,0.00,115.38,28.44,4.88,14.92,3.34,1.86,31.84,0x0,0x0,0,0,286.68,18.59,0.00,Yes,0.00,115.32,30.38,102.18,14.90,3.29,1.86,36.30,0x0,0x0,0,0,285.06,18.49,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,116.94,0.00,0.00,30.55,0.00,116.94,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.37,0.00,0.00,29.66,0.00,117.37,-0.182935,1,1,1,3.7195,3.7169,3.7212,3.7229,3.7209,3.7218,3.7188,3.7130,3.7193,3.7211,3.7486,3.7212,3.7366,3.7190,3.7193,3.7169,3.7504,3.7144,3.7198,3.7547,3.7237,3.7070,3.7217,3.7206,3.7205,3.7216,3.7235,3.7229,3.7202,3.7203,3.7202,
Yes,0.00,115.43,28.44,4.88,14.92,3.34,1.86,31.84,0x0,0x0,0,0,196.21,12.72,0.00,Yes,0.00,115.37,30.38,102.18,14.90,3.29,1.86,36.31,0x0,0x0,0,0,195.68,12.69,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,116.96,0.00,0.00,30.55,0.00,116.96,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.45,0.00,0.00,29.55,0.00,117.45,-0.182247,1,1,1,3.7211,3.7185,3.7230,3.7246,3.7227,3.7236,3.7205,3.7149,3.7213,3.7229,3.7507,3.7228,3.7383,3.7205,3.7209,3.7187,3.7526,3.7164,3.7215,3.7565,3.7256,3.7087,3.7234,3.7223,3.7223,3.7234,3.7253,3.7249,3.7219,3.7219,3.7220,
Yes,0.00,115.47,28.45,4.88,14.92,3.34,1.86,31.85,0x0,0x0,0,0,194.59,12.62,0.00,Yes,0.00,115.41,30.38,102.18,14.90,3.29,1.86,36.32,0x0,0x0,0,0,194.16,12.59,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,116.96,0.00,0.00,30.55,0.00,116.96,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.45,0.00,0.00,29.55,0.00,117.45,-0.183419,1,1,1,3.7225,3.7201,3.7243,3.7260,3.7238,3.7248,3.7219,3.7164,3.7228,3.7244,3.7521,3.7242,3.7399,3.7219,3.7222,3.7199,3.7540,3.7180,3.7230,3.7581,3.7270,3.7098,3.7247,3.7239,3.7237,3.7247,3.7264,3.7260,3.7234,3.7233,3.7232,
Yes,0.00,115.51,28.45,4.88,14.92,3.34,1.86,31.86,0x0,0x0,0,0,193.33,12.54,0.00,Yes,0.00,115.44,30.39,102.18,14.90,3.29,1.86,36.32,0x0,0x0,0,0,192.85,12.51,0.00,Manual,0.91,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,117.08,0.00,0.00,30.44,0.00,117.08,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,117.47,0.00,0.00,29.55,0.00,117.47,-0.182299,1,1,1,3.7238,3.7213,3.7256,3.7274,3.7254,3.7262,3.7231,3.7177,3.7239,3.7256,3.7535,3.7254,3.7411,3.7233,3.7236,3.7213,3.7556,3.7191,3.7241,3.7594,3.7281,3.7111,3.7259,3.7252,3.7251,3.7260,3.7279,3.7275,3.7246,3.7245,3.7245,
Yes,14.53,104.06,28.45,4.88,14.89,3.34,1.87,31.87,0x0,0x2,0,0,226.05,14.66,36.07,Yes,13.53,104.00,30.39,102.18,14.89,3.29,1.86,36.33,0x0,0x2,0,0,226.05,14.66,36.90,Manual,0.91,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,29.33,0.00,106.68,0.00,0.00,30.44,0.00,106.68,0.00,0.00,28.32,0.00,0.00,0.00,0.00,29.33,0.00,0.00,0.00,0.00,28.32,0.00,106.87,0.00,0.00,29.55,0.00,106.87,-0.182740,1,1,1,3.4463,3.4284,3.4237,3.4457,3.4197,3.4374,3.4382,3.3899,3.4277,3.4552,3.4488,3.4579,3.3060,3.4335,3.4471,3.4526,3.3596,3.4195,3.4533,3.4718,3.4176,3.4405,3.4689,3.4072,3.4276,3.4559,3.4263,3.3996,3.4022,3.4399,3.4639,
