alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,117.99,32.49,4.88,14.94,3.34,1.86,34.43,0x0,0x0,0,0,231.10,14.99,0.00,Yes,0.00,117.75,34.37,101.90,14.91,3.29,1.86,38.86,0x0,0x0,0,0,230.21,14.93,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,35.88,30.85,119.37,0.00,0.00,37.88,39.09,119.37,0.00,0.00,33.55,0.00,119.92,0.25,2.49,35.55,10.11,119.92,0.21,3.62,35.10,17.00,119.73,3.17,40.98,36.88,12.94,119.73,-0.183256,1,1,1,3.7962,3.7982,3.7978,3.7985,3.7965,3.7963,3.7948,3.7948,3.7962,3.7961,3.8314,3.7959,3.8196,3.7938,3.7941,3.7923,3.8353,3.7985,3.7943,3.8348,3.7979,3.7807,3.7963,3.7980,3.7970,3.7968,3.7980,3.7980,3.7969,3.7954,3.7947,
Yes,1.63,117.91,32.50,4.88,14.91,3.34,1.87,34.45,0x0,0x2,0,0,233.44,15.14,2.73,Yes,1.55,117.56,34.38,101.90,14.91,3.29,1.86,38.88,0x0,0x2,0,0,232.91,15.10,3.61,Manual,0.11,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.78,26.20,35.77,33.50,119.51,1.84,73.10,37.66,39.64,119.41,0.00,0.00,33.33,0.00,120.04,2.14,52.54,35.21,24.53,120.04,3.54,58.82,35.10,16.61,119.88,3.30,29.70,36.88,8.99,119.88,-0.183169,1,1,1,3.7965,3.7987,3.7983,3.7986,3.7964,3.7963,3.7952,3.7955,3.7969,3.7965,3.8316,3.7964,3.8204,3.7945,3.7946,3.7927,3.8352,3.7993,3.7949,3.8355,3.7984,3.7807,3.7967,3.7985,3.7974,3.7971,3.7982,3.7976,3.7971,3.7958,3.7950,
Yes,5.57,114.67,32.51,4.88,14.91,3.34,1.87,34.46,0x0,0x2,0,0,245.13,15.90,14.11,Yes,5.13,114.65,34.38,101.90,14.90,3.29,1.86,38.88,0x0,0x2,0,0,244.59,15.86,14.03,Manual,0.34,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,1.56,50.91,35.77,32.74,116.47,2.71,103.43,37.66,38.21,116.29,0.00,0.00,33.55,0.00,116.98,0.68,17.84,35.55,26.20,116.98,3.54,59.88,35.10,16.92,116.88,3.10,52.91,36.88,17.08,116.88,-0.182875,1,1,1,3.7179,3.7159,3.7138,3.7195,3.7100,3.7121,3.7143,3.7034,3.7144,3.7208,3.7445,3.7203,3.7009,3.7134,3.7167,3.7159,3.7227,3.7140,3.7179,3.7551,3.7128,3.7034,3.7236,3.7099,3.7148,3.7214,3.7120,3.7032,3.7057,3.7152,3.7226,
Yes,2.87,117.17,32.52,4.88,14.91,3.34,1.87,34.47,0x0,0x2,0,0,258.21,16.74,6.28,Yes,2.34,117.09,34.39,101.90,14.90,3.29,1.86,38.88,0x0,0x2,0,0,257.50,16.70,5.52,Manual,0.13,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,2.99,91.34,35.88,30.56,118.86,2.99,112.06,37.66,37.54,118.90,0.00,0.00,33.55,0.00,119.24,0.72,18.79,35.43,26.20,119.24,3.59,58.29,35.10,16.25,119.22,3.17,51.13,36.88,16.15,119.22,-0.182784,1,1,1,3.7727,3.7742,3.7737,3.7758,3.7715,3.7721,3.7709,3.7682,3.7726,3.7744,3.8062,3.7735,3.7852,3.7705,3.7719,3.7703,3.8029,3.7734,3.7719,3.8117,3.7736,3.7583,3.7746,3.7724,3.7734,3.7751,3.7734,3.7708,3.7697,3.7722,3.7737,
Yes,-1.91,121.33,32.53,4.88,14.91,3.34,1.87,34.50,0x0,0x2,0,0,258.50,16.76,10.88,Yes,-2.41,121.35,34.40,101.90,14.90,3.29,1.86,38.90,0x0,0x10,0,0,259.24,16.81,12.81,Manual,0.00,0.48,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.64,102.30,35.77,28.09,122.63,2.86,108.62,37.66,37.98,122.71,0.00,0.00,33.44,0.00,123.32,1.64,41.48,35.32,25.28,123.32,3.56,63.72,35.10,17.90,123.16,3.10,54.93,36.88,17.72,123.16,-0.183054,1,1,1,3.8849,3.8915,3.8932,3.8876,3.8934,3.8906,3.8859,3.8985,3.8894,3.8816,3.9293,3.8818,3.9548,3.8856,3.8815,3.8788,3.9613,3.8943,3.8811,3.9256,3.8941,3.8677,3.8786,3.8981,3.8905,3.8820,3.8950,3.9039,3.9005,3.8863,3.8767,
Yes,-3.05,122.47,32.54,4.88,14.91,3.34,1.87,34.51,0x0,0x2,0,0,243.27,15.78,19.50,Yes,-3.37,122.30,34.40,101.90,14.90,3.30,1.86,38.89,0x0,0x2,0,0,243.75,15.81,19.46,Manual,0.00,0.49,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.60,103.08,35.88,28.65,123.42,3.41,124.02,37.77,36.37,123.65,0.00,0.00,33.55,0.00,124.08,3.02,24.71,35.43,8.17,124.08,3.61,63.71,35.10,17.63,123.98,3.14,56.37,36.99,17.94,123.98,-0.182291,1,1,1,3.9057,3.9129,3.9151,3.9079,3.9157,3.9118,3.9071,3.9218,3.9108,3.9011,3.9519,3.9020,3.9848,3.9061,3.9013,3.8983,3.9894,3.9170,3.9009,3.9464,3.9157,3.8875,3.8979,3.9205,3.9116,3.9015,3.9165,3.9273,3.9243,3.9068,3.8955,
Yes,1.23,118.63,32.54,4.88,14.91,3.34,1.87,34.50,0x0,0x2,0,0,237.40,15.39,1.68,Yes,0.99,118.44,34.41,102.18,14.90,3.29,1.86,38.91,0x0,0x2,0,0,237.18,15.38,1.78,Manual,0.05,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.67,103.41,35.88,28.20,120.08,3.14,116.85,37.77,37.25,120.08,0.00,0.00,33.44,0.00,120.69,1.71,43.15,35.32,25.28,120.69,3.60,62.80,35.10,17.47,120.71,3.14,55.76,36.99,17.78,120.71,-0.183193,1,1,1,3.8138,3.8167,3.8172,3.8167,3.8162,3.8158,3.8127,3.8154,3.8152,3.8136,3.8519,3.8129,3.8459,3.8123,3.8120,3.8104,3.8609,3.8176,3.8116,3.8535,3.8174,3.7985,3.8126,3.8177,3.8158,3.8142,3.8177,3.8194,3.8171,3.8135,3.8114,
Yes,1.20,118.64,32.55,4.88,14.91,3.34,1.87,34.51,0x0,0x2,0,0,242.34,15.72,1.59,Yes,0.95,118.43,34.42,101.90,14.90,3.29,1.86,38.91,0x0,0x2,0,0,242.65,15.74,1.61,Manual,0.04,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.73,102.62,35.88,27.52,120.06,3.47,124.26,37.66,35.78,120.06,0.00,0.00,33.55,0.00,120.71,0.00,0.00,35.55,26.75,120.71,3.52,65.08,35.10,18.51,120.55,3.15,55.14,36.88,17.51,120.55,-0.182867,1,1,1,3.8138,3.8170,3.8174,3.8172,3.8166,3.8160,3.8129,3.8155,3.8155,3.8140,3.8521,3.8131,3.8462,3.8127,3.8123,3.8101,3.8609,3.8176,3.8119,3.8538,3.8175,3.7987,3.8128,3.8181,3.8162,3.8145,3.8178,3.8195,3.8173,3.8138,3.8115,
Yes,0.04,119.17,32.55,4.88,14.93,3.34,1.86,34.53,0x0,0x0,0,0,244.40,15.85,0.00,Yes,0.01,118.93,34.42,101.90,14.90,3.30,1.86,38.92,0x0,0x0,0,0,244.30,15.84,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.58,102.09,35.88,28.54,120.57,3.19,117.92,37.77,36.92,120.57,0.00,0.00,33.55,0.00,121.16,0.89,23.10,35.43,26.10,121.16,3.50,63.68,35.10,18.18,121.04,3.05,54.66,36.99,17.94,121.04,-0.182601,1,1,1,3.8242,3.8276,3.8282,3.8269,3.8272,3.8263,3.8233,3.8272,3.8260,3.8237,3.8629,3.8232,3.8616,3.8230,3.8222,3.8200,3.8754,3.8289,3.8217,3.8642,3.8287,3.8085,3.8224,3.8296,3.8266,3.8245,3.8289,3.8315,3.8290,3.8240,3.8208,
Yes,0.00,119.23,32.55,4.88,14.94,3.34,1.86,34.53,0x0,0x0,0,0,243.55,15.79,0.00,Yes,0.00,119.01,34.43,101.90,14.91,3.29,1.86,38.93,0x0,0x0,0,0,243.13,15.77,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.59,101.00,35.88,28.11,120.71,3.50,122.85,37.77,35.07,120.71,0.00,0.00,33.44,0.00,121.20,1.80,45.19,35.32,25.12,121.20,3.53,60.87,35.10,17.23,121.08,3.10,52.37,36.99,16.92,121.08,-0.182521,1,1,1,3.8287,3.8324,3.8331,3.8315,3.8321,3.8311,3.8282,3.8327,3.8309,3.8280,3.8680,3.8275,3.8685,3.8276,3.8266,3.8242,3.8812,3.8338,3.8263,3.8686,3.8333,3.8127,3.8264,3.8346,3.8314,3.8284,3.8335,3.8365,3.8344,3.8287,3.8251,
Yes,0.83,118.01,32.58,4.88,14.90,3.34,1.87,34.55,0x0,0x2,0,0,245.70,15.93,0.34,Yes,0.55,117.86,34.45,101.90,14.90,3.30,1.86,38.93,0x0,0x2,0,0,245.08,15.89,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,35.99,30.83,119.57,0.00,0.00,37.99,38.35,119.57,0.00,0.00,33.44,0.00,120.06,2.40,57.65,35.32,23.98,120.06,0.78,14.71,35.10,18.76,119.92,1.63,31.36,36.88,19.26,119.92,-0.182851,1,1,1,3.7958,3.7980,3.7976,3.7984,3.7962,3.7964,3.7944,3.7944,3.7961,3.7961,3.8317,3.7957,3.8186,3.7936,3.7942,3.7920,3.8350,3.7983,3.7942,3.8349,3.7976,3.7805,3.7962,3.7976,3.7967,3.7971,3.7977,3.7977,3.7964,3.7951,3.7944,
Yes,1.84,117.36,32.58,4.88,14.91,3.34,1.87,34.55,0x0,0x2,0,0,248.42,16.11,3.44,Yes,1.56,117.15,34.46,101.90,14.90,3.29,1.86,38.95,0x0,0x2,0,0,247.12,16.03,3.64,Manual,0.11,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.47,15.68,35.88,33.01,118.92,1.39,52.06,37.77,37.45,118.92,0.00,0.00,33.55,0.00,119.41,0.00,0.00,35.55,26.75,119.41,1.77,39.12,35.10,22.04,119.24,3.29,41.56,36.99,12.64,119.24,-0.182664,1,1,1,3.7829,3.7844,3.7840,3.7858,3.7826,3.7830,3.7810,3.7793,3.7829,3.7841,3.8180,3.7833,3.7994,3.7807,3.7818,3.7804,3.8171,3.7843,3.7820,3.8221,3.7842,3.7686,3.7841,3.7832,3.7835,3.7848,3.7846,3.7825,3.7808,3.7821,3.7831,
Yes,2.65,116.43,32.58,4.88,14.91,3.34,1.87,34.55,0x0,0x2,0,0,256.14,16.61,6.06,Yes,2.44,116.24,34.46,101.90,14.90,3.29,1.86,38.96,0x0,0x2,0,0,255.49,16.57,6.00,Manual,0.15,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,35.99,32.13,117.94,0.38,14.40,37.99,38.29,117.94,0.00,0.00,33.33,0.00,118.59,2.27,55.50,35.21,24.46,118.59,0.78,14.87,35.10,19.02,118.35,1.34,23.94,36.99,17.84,118.35,-0.182315,1,1,1,3.7532,3.7541,3.7529,3.7569,3.7506,3.7526,3.7505,3.7459,3.7522,3.7565,3.7857,3.7545,3.7556,3.7510,3.7536,3.7519,3.7763,3.7522,3.7533,3.7926,3.7532,3.7399,3.7566,3.7508,3.7529,3.7573,3.7526,3.7487,3.7466,3.7527,3.7561,
Yes,2.62,117.17,32.59,4.88,14.91,3.34,1.87,34.57,0x0,0x2,0,0,260.91,16.92,5.74,Yes,2.44,116.99,34.47,101.90,14.90,3.29,1.86,38.97,0x0,0x2,0,0,261.14,16.93,5.93,Manual,0.15,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.69,23.12,35.99,33.60,118.92,3.25,119.19,37.88,36.64,118.92,0.00,0.00,33.44,0.00,119.37,2.07,51.22,35.32,24.77,119.37,3.44,60.13,35.10,17.47,119.41,3.03,54.82,36.99,18.10,119.41,-0.182629,1,1,1,3.7799,3.7815,3.7806,3.7825,3.7792,3.7800,3.7779,3.7764,3.7796,3.7809,3.8145,3.7804,3.7955,3.7774,3.7782,3.7770,3.8129,3.7811,3.7791,3.8188,3.7803,3.7650,3.7813,3.7801,3.7804,3.7816,3.7811,3.7789,3.7779,3.7790,3.7802,
Yes,4.88,114.70,32.61,4.88,14.91,3.34,1.87,34.61,0x0,0x2,0,0,293.40,19.03,10.73,Yes,4.54,114.50,34.48,102.18,14.90,3.29,1.86,38.99,0x0,0x2,0,0,292.93,19.00,10.98,Manual,0.27,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,35.99,34.25,116.49,1.13,44.89,37.88,39.80,116.49,0.00,0.00,33.44,0.00,117.04,2.71,62.38,35.32,23.00,117.04,0.50,8.65,35.10,17.29,116.96,3.19,50.53,37.10,15.82,116.96,-0.183006,1,1,1,3.7175,3.7153,3.7136,3.7198,3.7109,3.7134,3.7139,3.7031,3.7139,3.7209,3.7451,3.7200,3.7005,3.7132,3.7169,3.7165,3.7243,3.7133,3.7175,3.7549,3.7133,3.7041,3.7233,3.7094,3.7146,3.7216,3.7129,3.7045,3.7053,3.7151,3.7225,
Yes,5.37,114.49,32.62,4.88,14.91,3.34,1.87,34.62,0x0,0x2,0,0,304.84,19.77,11.62,Yes,5.15,114.24,34.49,101.90,14.90,3.29,1.86,39.00,0x0,0x2,0,0,304.29,19.73,11.96,Manual,0.30,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.55,18.43,35.88,33.76,116.27,2.80,106.56,37.88,38.07,116.27,0.00,0.00,33.55,0.00,116.68,1.00,0.85,35.43,0.85,116.68,2.86,36.87,35.10,12.90,116.59,3.20,49.65,36.99,15.51,116.59,-0.182581,1,1,1,3.7132,3.7122,3.7117,3.7187,3.7104,3.7143,3.7096,3.6998,3.7119,3.7199,3.7447,3.7158,3.6963,3.7111,3.7159,3.7159,3.7257,3.7089,3.7147,3.7528,3.7122,3.7036,3.7192,3.7061,3.7123,3.7203,3.7123,3.7057,3.7002,3.7119,3.7202,
Yes,5.44,114.43,32.62,4.88,14.91,3.34,1.87,34.63,0x0,0x2,0,0,315.51,20.46,11.59,Yes,5.34,114.20,34.49,102.18,14.90,3.29,1.86,39.00,0x0,0x2,0,0,315.84,20.48,11.56,Manual,0.29,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,1.17,38.77,35.88,33.11,116.15,1.46,58.79,37.66,40.13,116.15,0.00,0.00,33.44,0.00,116.90,0.99,25.81,35.32,25.97,116.90,3.48,64.70,35.10,18.57,116.80,3.21,45.91,36.99,14.29,116.80,-0.182561,1,1,1,3.7123,3.7097,3.7075,3.7141,3.7050,3.7086,3.7087,3.6971,3.7080,3.7154,3.7390,3.7148,3.6929,3.7071,3.7114,3.7111,3.7184,3.7080,3.7123,3.7488,3.7072,3.6986,3.7184,3.7038,3.7083,3.7160,3.7071,3.6995,3.6994,3.7098,3.7168,
Yes,5.46,114.84,32.63,4.88,14.91,3.34,1.87,34.65,0x0,0x2,0,0,328.01,21.27,11.50,Yes,5.45,114.62,34.50,101.90,14.90,3.29,1.86,39.01,0x0,0x2,0,0,327.10,21.21,11.23,Manual,0.28,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,3.04,92.63,35.88,30.50,116.53,2.58,99.46,37.77,38.58,116.55,0.00,0.00,33.44,0.00,117.21,1.89,47.58,35.32,25.12,117.21,3.50,64.72,35.10,18.47,117.14,3.21,50.54,36.88,15.76,117.14,-0.182855,1,1,1,3.7237,3.7214,3.7191,3.7243,3.7162,3.7197,3.7202,3.7099,3.7193,3.7254,3.7502,3.7258,3.7096,3.7181,3.7214,3.7210,3.7328,3.7201,3.7230,3.7597,3.7183,3.7085,3.7289,3.7160,3.7196,3.7260,3.7181,3.7115,3.7124,3.7208,3.7266,
Yes,-2.89,120.84,32.65,4.88,14.91,3.34,1.87,34.69,0x0,0x2,0,0,325.87,21.13,11.16,Yes,-3.11,120.70,34.51,101.90,14.90,3.29,1.86,39.04,0x0,0x2,0,0,325.11,21.08,11.23,Manual,0.00,0.29,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,35.99,30.01,122.14,0.00,0.00,37.88,36.86,122.14,0.00,0.00,33.44,0.00,122.67,1.77,44.59,35.32,25.18,122.67,0.02,0.42,35.21,21.92,122.45,0.03,0.59,37.10,21.16,122.45,-0.183149,1,1,1,3.8605,3.8646,3.8660,3.8622,3.8661,3.8643,3.8606,3.8685,3.8628,3.8573,3.9012,3.8582,3.9156,3.8593,3.8565,3.8542,3.9263,3.8682,3.8558,3.8994,3.8667,3.8429,3.8559,3.8690,3.8635,3.8576,3.8671,3.8743,3.8723,3.8597,3.8529,
Yes,-3.76,122.96,32.66,4.88,14.91,3.34,1.87,34.68,0x0,0x2,0,0,296.58,19.23,17.62,Yes,-4.01,122.79,34.53,102.18,14.90,3.29,1.86,39.06,0x0,0x2,0,0,294.67,19.11,17.37,Manual,0.00,0.46,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.29,97.86,35.88,29.71,124.16,2.81,106.79,37.77,38.03,124.16,0.00,0.00,33.44,0.00,124.63,2.79,63.20,35.32,22.67,124.63,3.57,61.71,35.21,17.27,124.55,3.26,42.17,36.99,12.94,124.55,-0.182704,1,1,1,3.9195,3.9282,3.9304,3.9225,3.9311,3.9269,3.9216,3.9385,3.9258,3.9152,3.9678,3.9153,4.0063,3.9215,3.9157,3.9123,4.0098,3.9319,3.9145,3.9615,3.9313,3.9017,3.9108,3.9369,3.9267,3.9153,3.9323,3.9441,3.9404,3.9218,3.9084,
Yes,-4.78,123.89,32.67,4.88,14.91,3.34,1.87,34.69,0x0,0x2,0,0,275.57,17.87,30.29,Yes,-5.13,123.59,34.54,101.90,14.90,3.29,1.86,39.06,0x0,0x10,0,0,273.55,17.74,31.82,Manual,0.00,0.91,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.57,101.37,35.88,28.38,124.87,3.45,123.16,37.77,35.74,124.87,0.00,0.00,33.55,0.00,124.89,0.00,0.00,35.43,26.75,124.89,3.56,61.75,35.21,17.35,125.59,3.03,54.84,36.99,18.08,125.59,-0.182537,1,1,1,3.9458,3.9531,3.9525,3.9356,3.9453,3.9437,3.9483,3.9659,3.9474,3.9276,3.9821,3.9408,4.0418,3.9424,3.9288,3.9247,4.0322,3.9606,3.9379,3.9825,3.9454,3.9145,3.9353,3.9633,3.9484,3.9280,3.9467,3.9633,3.9712,3.9458,3.9278,
Yes,-3.18,122.59,32.68,4.88,14.91,3.34,1.87,34.71,0x0,0x2,0,0,245.37,15.91,19.67,Yes,-3.62,122.39,34.55,101.90,14.90,3.29,1.86,39.06,0x0,0x2,0,0,245.06,15.89,20.26,Manual,0.00,0.23,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.52,101.46,35.88,28.79,123.77,3.32,120.75,37.77,36.35,123.77,0.00,0.00,33.44,0.00,124.26,2.13,52.71,35.32,24.69,124.26,3.58,61.50,35.21,17.16,124.12,3.09,55.18,37.10,17.88,124.12,-0.182827,1,1,1,3.9040,3.9114,3.9132,3.9062,3.9131,3.9086,3.9054,3.9198,3.9091,3.8995,3.9500,3.9004,3.9813,3.9048,3.9001,3.8966,3.9852,3.9151,3.8994,3.9452,3.9138,3.8856,3.8965,3.9187,3.9098,3.9002,3.9144,3.9237,3.9220,3.9051,3.8941,
Yes,0.00,119.12,32.68,4.88,14.93,3.34,1.86,34.72,0x0,0x0,0,0,204.62,13.27,0.00,Yes,0.00,118.95,34.55,101.90,14.91,3.29,1.86,39.07,0x0,0x0,0,0,203.21,13.18,0.00,Neutral,0.00,0.00,0.57,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.62,102.72,35.88,28.40,120.57,3.54,124.71,37.66,35.21,120.57,0.00,0.00,33.55,0.00,121.20,0.31,8.30,35.43,26.59,121.20,3.59,62.09,35.10,17.31,121.04,3.13,56.02,36.99,17.92,121.04,-0.183002,1,1,1,3.8275,3.8313,3.8317,3.8302,3.8309,3.8298,3.8268,3.8311,3.8294,3.8269,3.8670,3.8263,3.8659,3.8265,3.8247,3.8228,3.8793,3.8317,3.8244,3.8668,3.8312,3.8111,3.8247,3.8322,3.8294,3.8266,3.8319,3.8349,3.8318,3.8267,3.8234,
Yes,0.00,119.19,32.70,4.88,14.94,3.34,1.86,34.72,0x0,0x0,0,0,54.50,3.53,0.00,Yes,0.00,119.01,34.58,101.90,14.91,3.30,1.86,39.10,0x0,0x0,0,0,53.83,3.49,0.00,Neutral,0.00,0.00,0.47,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.63,103.33,35.99,28.48,120.71,3.60,125.32,37.88,34.82,120.71,0.00,0.00,33.44,0.00,121.20,1.41,36.06,35.32,25.61,121.20,3.59,62.32,35.21,17.35,121.18,3.16,55.45,37.10,17.53,121.18,-0.182633,1,1,1,3.8280,3.8318,3.8322,3.8307,3.8314,3.8304,3.8273,3.8316,3.8298,3.8271,3.8677,3.8268,3.8666,3.8271,3.8259,3.8239,3.8805,3.8331,3.8255,3.8682,3.8324,3.8123,3.8259,3.8336,3.8305,3.8279,3.8328,3.8358,3.8333,3.8279,3.8244,
Yes,0.00,119.25,32.72,4.88,14.94,3.34,1.86,34.73,0x0,0x0,0,0,11.91,0.77,0.00,Yes,0.00,119.01,34.58,101.90,14.91,3.30,1.86,39.11,0x0,0x0,0,0,11.53,0.75,0.00,Neutral,0.00,0.00,0.53,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.68,102.77,35.99,27.89,120.67,3.60,124.93,37.77,34.74,120.67,0.00,0.00,33.55,0.00,121.20,0.87,22.68,35.43,26.10,121.20,3.61,59.17,35.21,16.41,121.04,3.14,55.51,37.10,17.69,121.04,-0.182307,1,1,1,3.8303,3.8345,3.8348,3.8332,3.8337,3.8328,3.8297,3.8344,3.8324,3.8295,3.8701,3.8292,3.8704,3.8295,3.8283,3.8260,3.8838,3.8356,3.8279,3.8706,3.8350,3.8145,3.8281,3.8363,3.8331,3.8300,3.8354,3.8386,3.8363,3.8305,3.8268,
Yes,0.28,119.14,32.73,4.88,14.92,3.34,1.87,34.74,0x0,0x2,0,0,4.96,0.32,1.25,Yes,0.29,118.94,34.59,102.18,14.90,3.30,1.86,39.11,0x0,0x2,0,0,4.92,0.32,2.28,Manual,0.17,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.72,102.63,35.99,27.58,120.67,3.57,125.41,37.77,35.11,120.67,0.00,0.00,33.44,0.00,121.20,2.35,57.01,35.32,24.30,121.20,3.61,58.83,35.32,16.31,121.04,3.17,51.77,37.10,16.31,121.04,-0.183229,1,1,1,3.8257,3.8296,3.8299,3.8286,3.8290,3.8280,3.8249,3.8291,3.8278,3.8254,3.8652,3.8246,3.8633,3.8248,3.8238,3.8215,3.8771,3.8306,3.8234,3.8659,3.8301,3.8101,3.8238,3.8310,3.8282,3.8256,3.8305,3.8330,3.8307,3.8257,3.8226,
Yes,1.22,118.92,32.74,4.88,14.90,3.34,1.87,34.74,0x0,0x2,0,0,12.17,0.79,10.63,Yes,1.26,118.56,34.59,101.90,14.90,3.30,1.86,39.12,0x0,0x2,0,0,12.49,0.81,11.74,Manual,0.31,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.62,102.84,35.99,28.44,120.10,3.62,124.70,37.88,34.42,120.10,0.00,0.00,33.55,0.00,120.61,0.27,7.10,35.43,26.59,120.61,3.59,61.94,35.32,17.25,120.51,3.15,55.02,37.10,17.45,120.51,-0.183169,1,1,1,3.8123,3.8156,3.8155,3.8155,3.8147,3.8143,3.8113,3.8138,3.8138,3.8125,3.8507,3.8118,3.8434,3.8109,3.8111,3.8090,3.8592,3.8161,3.8103,3.8522,3.8159,3.7972,3.8116,3.8162,3.8143,3.8130,3.8162,3.8178,3.8155,3.8123,3.8104,
Yes,3.27,117.80,32.75,4.88,14.90,3.34,1.87,34.74,0x0,0x2,0,0,28.67,1.86,23.57,Yes,4.46,117.16,34.60,101.90,14.90,3.30,1.86,39.11,0x0,0x2,0,0,28.73,1.86,23.54,Manual,0.61,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x1,3.71,102.91,36.10,27.71,118.53,3.62,125.26,37.88,34.62,118.53,0.00,0.00,33.44,0.00,119.20,2.54,60.35,35.32,23.77,119.20,3.59,62.30,35.32,17.35,119.16,3.16,54.95,37.10,17.41,119.16,-0.182676,1,1,1,3.7753,3.7769,3.7760,3.7790,3.7753,3.7758,3.7735,3.7721,3.7751,3.7774,3.8104,3.7758,3.7881,3.7731,3.7755,3.7732,3.8086,3.7762,3.7746,3.8143,3.7768,3.7612,3.7773,3.7752,3.7755,3.7777,3.7764,3.7747,3.7724,3.7749,3.7762,
