alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31Yes,0.00,123.08,30.33,4.88,14.93,3.34,1.86,33.31,0x0,0x0,0,0,182.51,11.75,0.00,Yes,0.00,122.86,32.03,102.18,14.91,3.29,1.86,37.44,0x0,0x0,0,0,180.25,11.60,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9558,3.9578,3.9574,3.9586,3.9556,3.9560,3.9534,3.9523,3.9555,3.9559,4.0322,3.9552,4.0132,3.9527,3.9535,3.9513,4.0351,3.9836,3.9528,4.0349,3.9569,3.9394,3.9556,3.9572,3.9564,3.9564,3.9575,3.9574,3.9552,3.9546,3.9543,
Yes,4.85,121.04,30.30,4.88,14.90,3.34,1.87,33.37,0x0,0x2,0,0,152.71,9.83,17.50,Yes,2.25,120.72,32.01,102.18,14.90,3.29,1.86,37.46,0x0,0x2,0,0,152.52,9.82,17.58,Manual,0.49,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9158,3.9160,3.9133,3.9164,3.9090,3.9109,3.9122,3.9056,3.9127,3.9156,3.9850,3.9165,3.9529,3.9103,3.9122,3.9091,3.9748,3.9402,3.9135,3.9925,3.9117,3.8977,3.9184,3.9118,3.9132,3.9162,3.9112,3.9068,3.9087,3.9137,3.9162,
Yes,5.34,120.08,30.30,4.88,14.90,3.34,1.87,33.37,0x0,0x2,0,0,159.61,10.28,19.86,Yes,2.37,120.03,32.01,102.18,14.90,3.29,1.86,37.47,0x0,0x2,0,0,159.22,10.25,20.40,Manual,0.49,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8863,3.8856,3.8833,3.8894,3.8811,3.8843,3.8820,3.8714,3.8835,3.8901,3.9566,3.8878,3.9091,3.8818,3.8861,3.8835,3.9394,3.9080,3.8852,3.9638,3.8831,3.8724,3.8910,3.8787,3.8838,3.8906,3.8836,3.8774,3.8742,3.8838,3.8906,
Yes,5.55,119.82,30.30,4.88,14.90,3.34,1.87,33.38,0x0,0x2,0,0,167.70,10.80,20.19,Yes,2.73,119.77,32.01,102.18,14.90,3.29,1.86,37.49,0x0,0x2,0,0,167.48,10.78,20.01,Manual,0.50,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8787,3.8761,3.8722,3.8782,3.8679,3.8717,3.8744,3.8610,3.8726,3.8793,3.9435,3.8805,3.8957,3.8712,3.8751,3.8720,3.9225,3.8999,3.8765,3.9534,3.8710,3.8608,3.8842,3.8685,3.8734,3.8798,3.8704,3.8632,3.8660,3.8745,3.8812,
Yes,5.76,119.74,30.30,4.88,14.90,3.34,1.87,33.39,0x0,0x2,0,0,174.94,11.26,19.54,Yes,2.89,119.69,32.01,102.18,14.90,3.29,1.86,37.49,0x0,0x2,0,0,174.62,11.24,19.58,Manual,0.50,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8795,3.8786,3.8750,3.8817,3.8737,3.8758,3.8751,3.8639,3.8753,3.8827,3.9492,3.8812,3.8994,3.8739,3.8785,3.8773,3.9282,3.9004,3.8787,3.9561,3.8748,3.8662,3.8847,3.8714,3.8763,3.8831,3.8764,3.8681,3.8665,3.8771,3.8837,
Yes,6.10,119.61,30.31,4.88,14.90,3.34,1.87,33.39,0x0,0x2,0,0,185.46,11.94,20.29,Yes,2.87,119.60,32.02,102.18,14.90,3.29,1.86,37.50,0x0,0x2,0,0,184.69,11.89,20.58,Manual,0.51,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8775,3.8755,3.8719,3.8780,3.8703,3.8743,3.8732,3.8603,3.8722,3.8790,3.9456,3.8792,3.8949,3.8711,3.8749,3.8738,3.9262,3.8981,3.8756,3.9531,3.8708,3.8626,3.8828,3.8680,3.8730,3.8797,3.8727,3.8662,3.8647,3.8742,3.8808,
Yes,6.42,119.77,30.31,4.88,14.90,3.34,1.87,33.40,0x0,0x2,0,0,192.46,12.39,20.06,Yes,2.83,119.93,32.02,102.18,14.90,3.29,1.86,37.51,0x0,0x2,0,0,191.67,12.34,20.98,Manual,0.51,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8827,3.8805,3.8760,3.8839,3.8749,3.8778,3.8783,3.8661,3.8764,3.8848,3.9505,3.8842,3.9026,3.8749,3.8810,3.8784,3.9316,3.9037,3.8807,3.9568,3.8776,3.8671,3.8876,3.8734,3.8771,3.8853,3.8773,3.8703,3.8702,3.8789,3.8843,
Yes,6.85,119.33,30.32,4.88,14.90,3.34,1.87,33.40,0x0,0x2,0,0,202.29,13.02,22.01,Yes,2.89,119.30,32.02,102.18,14.90,3.29,1.86,37.51,0x0,0x2,0,0,200.95,12.94,20.65,Manual,0.55,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8770,3.8762,3.8721,3.8784,3.8687,3.8718,3.8725,3.8613,3.8725,3.8795,3.9442,3.8787,3.8965,3.8711,3.8752,3.8727,3.9230,3.8978,3.8768,3.9531,3.8713,3.8615,3.8825,3.8689,3.8736,3.8801,3.8711,3.8633,3.8638,3.8749,3.8812,
Yes,7.64,118.54,30.32,4.88,14.91,3.34,1.87,33.41,0x0,0x2,0,0,210.46,13.55,23.54,Yes,3.46,118.47,32.02,102.18,14.90,3.29,1.86,37.50,0x0,0x2,0,0,209.96,13.52,21.99,Manual,0.59,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8469,3.8423,3.8358,3.8441,3.8324,3.8366,3.8415,3.8231,3.8372,3.8467,3.9074,3.8495,3.8476,3.8365,3.8418,3.8397,3.8766,3.8648,3.8449,3.9186,3.8346,3.8287,3.8544,3.8319,3.8379,3.8472,3.8348,3.8244,3.8288,3.8414,3.8496,
Yes,7.84,118.32,30.33,4.88,14.91,3.34,1.87,33.42,0x0,0x2,0,0,220.50,14.20,22.89,Yes,3.44,118.48,32.02,102.18,14.90,3.29,1.86,37.51,0x0,0x2,0,0,219.16,14.11,22.77,Manual,0.57,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8373,3.8325,3.8324,3.8430,3.8290,3.8355,3.8318,3.8124,3.8338,3.8457,3.9039,3.8402,3.8337,3.8333,3.8407,3.8363,3.8750,3.8544,3.8358,3.9153,3.8335,3.8256,3.8457,3.8215,3.8348,3.8464,3.8316,3.8232,3.8178,3.8320,3.8470,
Yes,8.07,118.56,30.33,4.88,14.91,3.34,1.87,33.42,0x0,0x2,0,0,229.51,14.78,23.05,Yes,3.80,118.63,32.02,102.18,14.90,3.29,1.86,37.52,0x0,0x2,0,0,228.85,14.73,23.82,Manual,0.58,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8477,3.8475,3.8438,3.8504,3.8384,3.8436,3.8425,3.8293,3.8449,3.8529,3.9134,3.8503,3.8551,3.8439,3.8482,3.8450,3.8857,3.8657,3.8492,3.9260,3.8418,3.8340,3.8554,3.8377,3.8456,3.8535,3.8408,3.8320,3.8302,3.8466,3.8565,
Yes,8.39,118.74,30.34,4.88,14.91,3.34,1.87,33.42,0x0,0x2,0,0,238.44,15.35,23.32,Yes,3.85,118.89,32.03,102.18,14.90,3.29,1.86,37.52,0x0,0x2,0,0,238.39,15.35,23.89,Manual,0.58,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8538,3.8488,3.8439,3.8509,3.8400,3.8451,3.8487,3.8305,3.8449,3.8532,3.9148,3.8561,3.8571,3.8442,3.8483,3.8463,3.8875,3.8722,3.8506,3.9263,3.8419,3.8354,3.8608,3.8392,3.8456,3.8540,3.8426,3.8342,3.8371,3.8481,3.8564,
Yes,8.67,118.50,30.35,4.88,14.91,3.34,1.87,33.43,0x0,0x2,0,0,248.46,16.00,23.44,Yes,3.76,118.69,32.03,102.18,14.90,3.29,1.86,37.52,0x0,0x2,0,0,247.54,15.94,22.93,Manual,0.59,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8578,3.8563,3.8516,3.8568,3.8445,3.8501,3.8529,3.8391,3.8525,3.8589,3.9196,3.8601,3.8684,3.8514,3.8544,3.8505,3.8947,3.8766,3.8579,3.9332,3.8485,3.8396,3.8645,3.8473,3.8532,3.8594,3.8473,3.8396,3.8417,3.8552,3.8631,
Yes,8.85,118.48,30.35,4.88,14.91,3.34,1.87,33.44,0x0,0x2,0,0,257.41,16.57,23.47,Yes,3.54,118.64,32.03,102.18,14.90,3.29,1.86,37.53,0x0,0x2,0,0,255.15,16.43,23.82,Manual,0.59,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8487,3.8469,3.8442,3.8492,3.8353,3.8418,3.8434,3.8286,3.8452,3.8516,3.9101,3.8511,3.8548,3.8447,3.8470,3.8420,3.8837,3.8665,3.8488,3.9265,3.8404,3.8313,3.8560,3.8371,3.8462,3.8524,3.8380,3.8303,3.8310,3.8462,3.8569,
Yes,9.01,118.22,30.36,4.88,14.91,3.34,1.87,33.44,0x0,0x2,0,0,265.36,17.08,22.67,Yes,3.65,118.44,32.03,102.18,14.90,3.29,1.86,37.53,0x0,0x2,0,0,264.97,17.06,22.72,Manual,0.58,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8391,3.8361,3.8341,3.8450,3.8326,3.8353,3.8336,3.8166,3.8354,3.8477,3.9074,3.8419,3.8394,3.8347,3.8430,3.8398,3.8750,3.8560,3.8389,3.9165,3.8361,3.8289,3.8470,3.8255,3.8362,3.8482,3.8353,3.8230,3.8200,3.8356,3.8480,
Yes,9.01,118.22,30.36,4.88,14.91,3.34,1.87,33.44,0x0,0x2,0,0,265.36,17.08,22.67,Yes,3.65,118.44,32.03,102.18,14.90,3.29,1.86,37.53,0x0,0x2,0,0,264.97,17.06,22.72,Manual,0.58,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8391,3.8361,3.8341,3.8450,3.8326,3.8353,3.8336,3.8166,3.8354,3.8477,3.9074,3.8419,3.8394,3.8347,3.8430,3.8398,3.8750,3.8560,3.8389,3.9165,3.8361,3.8289,3.8470,3.8255,3.8362,3.8482,3.8353,3.8230,3.8200,3.8356,3.8480,
