alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,1.05,117.89,34.82,4.88,14.89,3.34,1.87,38.76,0x0,0x2,0,0,105.46,6.84,38.34,Yes,0.56,118.15,36.43,101.90,14.90,3.30,1.86,42.36,0x0,0x2,0,0,107.31,6.96,38.38,Manual,0.00,0.91,0.25,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.66,80.61,36.77,30.34,119.47,2.49,95.39,37.99,38.31,119.47,0.00,0.00,35.21,0.00,120.14,0.30,8.25,37.32,27.24,120.14,2.08,44.33,36.77,21.28,120.10,2.02,23.36,38.10,11.54,120.10,-0.181905,1,1,1,3.7963,3.7976,3.7946,3.7940,3.7933,3.7935,3.7955,3.7960,3.7931,3.7915,3.8248,3.7959,3.8246,3.7902,3.7896,3.7881,3.8334,3.7987,3.7941,3.8290,3.7944,3.7766,3.7958,3.7989,3.7933,3.7917,3.7947,3.7963,3.7994,3.7952,3.7899,
Yes,0.00,118.34,34.80,4.88,14.89,3.34,1.87,38.75,0x0,0x0,0,0,65.52,4.25,0.00,Yes,0.00,118.22,36.44,102.18,14.90,3.30,1.86,42.38,0x0,0x0,0,0,66.30,4.30,0.00,Neutral,0.00,0.00,0.32,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.88,29.24,36.77,33.27,119.86,2.91,104.85,38.10,36.03,119.86,0.00,0.00,35.21,0.00,120.39,3.74,52.12,37.21,13.94,120.39,2.02,45.38,36.77,22.51,120.39,3.33,64.51,38.10,19.35,120.39,-0.182545,1,1,1,3.8043,3.8069,3.8077,3.8069,3.8065,3.8056,3.8037,3.8061,3.8058,3.8039,3.8383,3.8037,3.8381,3.8032,3.8023,3.7997,3.8495,3.8075,3.8025,3.8416,3.8083,3.7885,3.8031,3.8088,3.8063,3.8041,3.8083,3.8100,3.8086,3.8044,3.8018,
Yes,0.00,118.59,34.80,4.88,14.92,3.34,1.87,38.75,0x0,0x0,0,0,36.27,2.35,0.00,Yes,0.00,118.53,36.44,101.90,14.91,3.30,1.86,42.40,0x0,0x0,0,0,37.40,2.43,0.00,Neutral,0.00,0.00,0.35,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.98,85.05,36.77,28.54,120.10,2.88,105.48,38.10,36.56,120.12,0.00,0.00,35.10,0.00,120.69,3.71,53.52,37.21,14.41,120.65,2.02,43.58,36.77,21.53,120.53,3.33,61.21,38.10,18.37,120.55,-0.182883,1,1,1,3.8119,3.8146,3.8155,3.8143,3.8146,3.8137,3.8114,3.8147,3.8135,3.8108,3.8463,3.8110,3.8494,3.8108,3.8096,3.8071,3.8603,3.8155,3.8097,3.8492,3.8164,3.7959,3.8101,3.8171,3.8141,3.8113,3.8165,3.8189,3.8173,3.8118,3.8084,
Yes,0.00,118.58,34.80,4.88,14.90,3.34,1.87,38.75,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.54,36.44,101.90,14.90,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.33,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.88,84.10,36.77,29.18,120.06,2.96,105.02,38.10,35.42,120.06,0.00,0.00,35.21,0.00,120.71,3.66,68.90,37.21,18.84,120.71,1.95,43.96,36.77,22.53,120.55,3.28,63.38,38.21,19.31,120.55,-0.181894,1,1,1,3.8117,3.8149,3.8160,3.8148,3.8154,3.8146,3.8112,3.8148,3.8138,3.8116,3.8472,3.8108,3.8493,3.8110,3.8098,3.8078,3.8614,3.8153,3.8098,3.8498,3.8166,3.7965,3.8100,3.8172,3.8145,3.8117,3.8172,3.8199,3.8171,3.8120,3.8087,
Yes,0.51,118.56,34.82,4.88,14.91,3.34,1.87,38.77,0x0,0x4,0,0,0.00,0.00,0.00,Yes,0.31,118.52,36.45,101.90,14.91,3.30,1.86,42.39,0x0,0x4,0,0,0.00,0.00,0.34,Manual,0.00,0.07,0.38,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.95,84.43,36.77,28.58,120.06,2.95,105.61,38.10,35.86,120.22,0.00,0.00,35.21,0.00,120.71,3.62,78.23,37.32,21.61,120.71,1.73,37.18,36.77,21.53,120.55,3.60,27.90,38.21,7.76,120.55,-0.183078,1,1,1,3.8106,3.8134,3.8143,3.8131,3.8133,3.8124,3.8101,3.8131,3.8121,3.8099,3.8452,3.8097,3.8473,3.8093,3.8086,3.8060,3.8585,3.8143,3.8086,3.8479,3.8150,3.7946,3.8090,3.8157,3.8126,3.8103,3.8152,3.8177,3.8158,3.8105,3.8072,
Yes,0.67,118.58,34.82,4.88,14.89,3.34,1.87,38.77,0x0,0x4,0,0,0.00,0.00,0.07,Yes,0.55,118.53,36.45,101.90,14.90,3.30,1.86,42.38,0x0,0x4,0,0,0.00,0.00,0.00,Manual,0.00,0.09,0.33,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.88,84.10,36.88,29.18,120.12,2.97,105.21,38.21,35.39,120.14,0.00,0.00,35.21,0.00,120.71,3.48,79.24,37.32,22.79,120.71,1.94,43.87,36.77,22.67,120.59,3.52,44.86,38.21,12.74,120.55,-0.182672,1,1,1,3.8125,3.8156,3.8164,3.8154,3.8158,3.8151,3.8120,3.8156,3.8142,3.8119,3.8476,3.8116,3.8503,3.8116,3.8106,3.8084,3.8619,3.8162,3.8104,3.8501,3.8175,3.7970,3.8108,3.8180,3.8150,3.8123,3.8175,3.8206,3.8180,3.8128,3.8091,
Yes,0.67,118.61,34.82,4.88,14.88,3.34,1.87,38.76,0x0,0x4,0,0,0.00,0.00,0.23,Yes,0.57,118.56,36.45,101.90,14.90,3.30,1.86,42.38,0x0,0x4,0,0,0.00,0.00,0.00,Manual,0.00,0.06,0.37,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,2.95,84.34,36.88,28.54,120.10,3.00,105.67,38.21,35.27,120.10,0.00,0.00,35.10,0.00,120.73,3.49,79.52,37.21,22.81,120.73,1.95,43.98,36.77,22.53,120.59,3.42,57.87,38.10,16.94,120.59,-0.182716,1,1,1,3.8121,3.8152,3.8163,3.8149,3.8152,3.8146,3.8115,3.8152,3.8143,3.8115,3.8474,3.8112,3.8496,3.8116,3.8102,3.8078,3.8612,3.8159,3.8102,3.8501,3.8170,3.7964,3.8104,3.8177,3.8148,3.8118,3.8171,3.8199,3.8174,3.8123,3.8091,
Yes,0.00,118.64,34.82,4.88,14.88,3.34,1.87,38.75,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.59,36.45,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.37,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,3.01,84.00,36.88,27.89,120.22,2.98,105.74,38.10,35.46,120.22,0.00,0.00,35.21,0.00,120.75,3.50,79.18,37.32,22.59,120.75,1.95,44.01,36.77,22.57,120.65,3.48,54.98,38.21,15.78,120.63,-0.182474,1,1,1,3.8138,3.8171,3.8181,3.8167,3.8173,3.8163,3.8132,3.8171,3.8157,3.8132,3.8493,3.8128,3.8522,3.8132,3.8118,3.8097,3.8635,3.8177,3.8118,3.8519,3.8187,3.7982,3.8120,3.8195,3.8164,3.8135,3.8189,3.8218,3.8194,3.8141,3.8105,
Yes,0.00,118.60,34.80,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.56,36.45,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.40,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.95,84.46,36.88,28.67,120.10,3.01,105.17,38.21,34.93,120.16,0.00,0.00,35.10,0.00,120.71,3.56,78.98,37.21,22.16,120.73,1.91,43.58,36.77,22.83,120.63,3.38,58.64,38.21,17.37,120.69,-0.183626,1,1,1,3.8126,3.8160,3.8168,3.8158,3.8165,3.8157,3.8122,3.8159,3.8147,3.8125,3.8484,3.8118,3.8505,3.8119,3.8110,3.8089,3.8627,3.8166,3.8107,3.8505,3.8178,3.7974,3.8109,3.8184,3.8154,3.8129,3.8181,3.8210,3.8181,3.8131,3.8096,
Yes,0.00,118.59,34.80,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.45,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.35,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.92,84.44,36.77,28.87,120.22,3.00,105.80,38.21,35.29,120.18,0.00,0.00,35.21,0.00,120.77,3.54,79.06,37.32,22.34,120.77,1.95,43.85,36.77,22.51,120.71,3.37,59.06,38.10,17.51,120.69,-0.182660,1,1,1,3.8123,3.8151,3.8155,3.8143,3.8145,3.8138,3.8120,3.8150,3.8133,3.8108,3.8466,3.8114,3.8491,3.8106,3.8097,3.8072,3.8602,3.8158,3.8099,3.8493,3.8162,3.7958,3.8107,3.8173,3.8140,3.8113,3.8161,3.8189,3.8178,3.8121,3.8082,
Yes,0.00,118.60,34.79,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.57,36.45,101.90,14.91,3.30,1.86,42.40,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.40,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.91,84.16,36.88,28.89,120.22,3.01,105.49,38.21,35.07,120.22,0.00,0.00,35.21,0.00,120.71,3.55,79.35,37.43,22.34,120.77,1.82,41.66,36.77,22.89,120.57,3.47,51.36,38.21,14.78,120.67,-0.182577,1,1,1,3.8129,3.8162,3.8172,3.8158,3.8164,3.8158,3.8123,3.8162,3.8149,3.8126,3.8483,3.8120,3.8507,3.8123,3.8111,3.8090,3.8626,3.8166,3.8111,3.8508,3.8178,3.7975,3.8112,3.8187,3.8157,3.8129,3.8181,3.8210,3.8184,3.8132,3.8098,
Yes,0.00,118.60,34.78,4.88,14.92,3.34,1.87,38.80,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.45,101.90,14.91,3.30,1.86,42.40,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.43,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,3.04,83.73,36.88,27.58,120.20,3.01,104.21,38.33,34.62,120.22,0.00,0.00,35.21,0.00,120.77,3.52,79.15,37.43,22.51,120.77,1.96,42.39,36.77,21.65,120.67,3.49,56.08,38.33,16.06,120.69,-0.182251,1,1,1,3.8134,3.8168,3.8179,3.8165,3.8172,3.8164,3.8131,3.8166,3.8159,3.8129,3.8493,3.8125,3.8514,3.8129,3.8118,3.8096,3.8636,3.8175,3.8115,3.8515,3.8185,3.7981,3.8118,3.8191,3.8162,3.8136,3.8187,3.8218,3.8190,3.8137,3.8105,
Yes,0.00,118.61,34.77,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.44,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.38,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.93,84.68,36.88,28.89,120.12,3.00,104.39,38.33,34.74,120.14,0.00,0.00,35.21,0.00,120.75,3.52,79.38,37.32,22.55,120.71,1.95,43.79,36.77,22.49,120.71,3.38,58.04,38.33,17.16,120.71,-0.183054,1,1,1,3.8119,3.8152,3.8164,3.8155,3.8162,3.8156,3.8113,3.8150,3.8142,3.8122,3.8483,3.8110,3.8491,3.8115,3.8107,3.8088,3.8625,3.8156,3.8101,3.8501,3.8173,3.7974,3.8102,3.8175,3.8149,3.8125,3.8180,3.8209,3.8170,3.8123,3.8092,
Yes,0.00,118.61,34.76,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.57,36.44,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.42,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.92,84.44,36.88,28.87,120.12,2.93,104.62,38.33,35.72,120.12,0.00,0.00,35.21,0.00,120.73,3.53,79.34,37.32,22.45,120.73,1.93,43.73,36.77,22.67,120.69,3.40,57.48,38.33,16.92,120.67,-0.182255,1,1,1,3.8122,3.8156,3.8169,3.8159,3.8166,3.8159,3.8119,3.8156,3.8147,3.8124,3.8485,3.8115,3.8499,3.8120,3.8111,3.8091,3.8629,3.8162,3.8105,3.8508,3.8176,3.7977,3.8106,3.8179,3.8154,3.8129,3.8181,3.8213,3.8178,3.8126,3.8097,
Yes,0.00,118.61,34.73,4.88,14.92,3.34,1.87,38.77,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.43,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.45,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x1,2.87,83.80,36.88,29.20,120.22,3.06,95.10,38.33,31.09,120.22,0.00,0.00,35.21,0.00,120.73,3.61,78.00,37.43,21.59,120.69,1.89,43.05,36.77,22.73,120.69,3.50,48.16,38.33,13.76,120.57,-0.182426,1,1,1,3.8126,3.8159,3.8166,3.8154,3.8162,3.8154,3.8122,3.8157,3.8144,3.8120,3.8481,3.8118,3.8501,3.8119,3.8108,3.8087,3.8623,3.8165,3.8107,3.8505,3.8174,3.7972,3.8111,3.8182,3.8152,3.8125,3.8177,3.8208,3.8180,3.8129,3.8094,
Yes,0.00,118.62,34.72,4.88,14.92,3.34,1.87,38.77,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,36.41,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.07,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.93,84.18,36.88,28.71,120.20,2.97,104.94,38.21,35.31,120.12,0.00,0.00,35.21,0.00,120.77,3.50,79.25,37.43,22.65,120.77,1.98,41.99,36.77,21.26,120.71,3.36,59.00,38.33,17.55,120.69,-0.183634,1,1,1,3.8126,3.8157,3.8164,3.8152,3.8157,3.8147,3.8121,3.8156,3.8143,3.8119,3.8478,3.8117,3.8497,3.8116,3.8105,3.8083,3.8612,3.8163,3.8105,3.8504,3.8171,3.7970,3.8110,3.8179,3.8150,3.8123,3.8173,3.8199,3.8178,3.8127,3.8093,
Yes,0.00,118.63,34.71,4.88,14.92,3.34,1.87,38.77,0x0,0x0,0,0,-1.63,-0.11,0.00,Yes,0.00,118.60,36.41,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,-1.46,-0.09,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.92,84.42,36.99,28.87,120.22,2.96,104.68,38.33,35.39,120.22,0.00,0.00,35.21,0.00,120.77,3.49,79.26,37.43,22.71,120.84,1.93,43.70,36.77,22.69,120.65,3.47,50.79,38.21,14.62,120.69,-0.182509,1,1,1,3.8136,3.8168,3.8175,3.8164,3.8169,3.8162,3.8132,3.8167,3.8154,3.8130,3.8491,3.8127,3.8512,3.8127,3.8117,3.8095,3.8631,3.8174,3.8116,3.8515,3.8182,3.7981,3.8119,3.8191,3.8161,3.8134,3.8187,3.8213,3.8190,3.8137,3.8103,
Yes,0.00,118.63,34.68,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.40,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.87,83.78,36.99,29.18,120.22,2.90,104.23,38.33,35.88,120.22,0.00,0.00,35.21,0.00,120.79,3.48,78.82,37.43,22.67,120.75,1.95,43.19,36.77,22.16,120.63,3.52,43.20,38.33,12.27,120.63,-0.182835,1,1,1,3.8135,3.8166,3.8172,3.8157,3.8160,3.8146,3.8130,3.8162,3.8149,3.8124,3.8481,3.8127,3.8509,3.8123,3.8110,3.8085,3.8612,3.8175,3.8113,3.8510,3.8176,3.7970,3.8120,3.8190,3.8157,3.8128,3.8176,3.8197,3.8189,3.8135,3.8099,
Yes,0.00,118.63,34.68,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.59,36.39,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.98,84.18,36.99,28.22,120.22,2.96,104.44,38.44,35.33,120.22,0.00,0.00,35.21,0.00,120.84,3.49,78.77,37.43,22.57,120.86,1.94,43.67,36.77,22.51,120.65,3.51,49.57,38.21,14.11,120.67,-0.183157,1,1,1,3.8134,3.8166,3.8175,3.8163,3.8168,3.8161,3.8128,3.8163,3.8153,3.8130,3.8492,3.8124,3.8507,3.8126,3.8117,3.8094,3.8630,3.8172,3.8113,3.8514,3.8182,3.7978,3.8117,3.8188,3.8160,3.8134,3.8185,3.8212,3.8186,3.8136,3.8102,
Yes,0.00,118.62,34.67,4.88,14.92,3.34,1.87,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.59,36.39,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.23,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.92,83.98,36.99,28.77,120.22,2.99,104.77,38.44,35.03,120.22,0.00,0.00,35.21,0.00,120.86,3.50,78.92,37.43,22.55,120.84,1.95,43.51,36.77,22.30,120.69,3.51,44.88,38.33,12.78,120.69,-0.182589,1,1,1,3.8141,3.8173,3.8180,3.8165,3.8172,3.8165,3.8134,3.8171,3.8158,3.8131,3.8493,3.8131,3.8516,3.8130,3.8119,3.8096,3.8633,3.8179,3.8119,3.8518,3.8185,3.7982,3.8122,3.8195,3.8164,3.8138,3.8190,3.8217,3.8195,3.8140,3.8107,
Yes,0.00,118.63,34.66,4.88,14.92,3.34,1.87,38.77,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.59,36.38,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.27,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.94,84.38,36.99,28.67,120.20,3.01,104.73,38.44,34.84,120.20,0.00,0.00,35.21,0.00,120.75,3.47,79.08,37.43,22.81,120.79,1.91,42.97,36.77,22.51,120.71,3.38,57.82,38.33,17.10,120.71,-0.182688,1,1,1,3.8145,3.8178,3.8186,3.8173,3.8178,3.8169,3.8140,3.8177,3.8165,3.8142,3.8502,3.8136,3.8525,3.8137,3.8125,3.8103,3.8642,3.8186,3.8126,3.8524,3.8193,3.7989,3.8128,3.8201,3.8173,3.8144,3.8196,3.8221,3.8202,3.8147,3.8113,
Yes,0.00,118.63,34.65,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.57,36.37,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.23,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.98,84.15,36.99,28.22,120.06,3.01,104.05,38.44,34.58,120.06,0.00,0.00,35.21,0.00,120.77,3.51,79.06,37.55,22.51,120.77,1.89,42.53,36.77,22.49,120.71,3.37,57.95,38.33,17.21,120.71,-0.182859,1,1,1,3.8122,3.8158,3.8170,3.8160,3.8169,3.8163,3.8117,3.8153,3.8148,3.8128,3.8490,3.8113,3.8495,3.8120,3.8113,3.8093,3.8631,3.8159,3.8105,3.8508,3.8178,3.7980,3.8106,3.8178,3.8155,3.8131,3.8185,3.8214,3.8173,3.8128,3.8097,
Yes,0.00,118.64,34.64,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.58,36.37,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.30,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.89,84.39,36.99,29.22,120.12,2.95,104.39,38.44,35.35,120.12,0.00,0.00,35.21,0.00,120.81,3.47,79.11,37.55,22.81,120.77,1.86,39.83,36.77,21.45,120.71,3.50,48.55,38.44,13.86,120.65,-0.182780,1,1,1,3.8127,3.8159,3.8167,3.8154,3.8156,3.8152,3.8122,3.8158,3.8146,3.8122,3.8479,3.8118,3.8496,3.8117,3.8106,3.8085,3.8617,3.8166,3.8106,3.8506,3.8170,3.7970,3.8112,3.8181,3.8152,3.8125,3.8175,3.8202,3.8180,3.8129,3.8095,
Yes,0.00,118.65,34.63,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,36.36,101.90,14.91,3.30,1.86,42.39,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.28,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.94,83.99,36.99,28.56,120.18,3.03,102.83,38.44,33.95,120.22,0.00,0.00,35.21,0.00,120.84,3.52,78.84,37.55,22.43,120.88,1.87,42.13,36.77,22.53,120.71,3.37,58.92,38.44,17.51,120.71,-0.181953,1,1,1,3.8152,3.8187,3.8198,3.8182,3.8190,3.8183,3.8148,3.8188,3.8176,3.8149,3.8511,3.8142,3.8537,3.8147,3.8136,3.8114,3.8656,3.8191,3.8133,3.8536,3.8204,3.7999,3.8134,3.8211,3.8182,3.8154,3.8207,3.8235,3.8207,3.8155,3.8124,
Yes,0.00,118.64,34.62,4.88,14.92,3.34,1.87,38.77,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.62,36.35,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.25,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.96,84.45,36.99,28.52,120.18,2.98,105.25,38.44,35.33,120.18,0.00,0.00,35.21,0.00,120.73,3.65,70.28,37.55,19.26,120.73,1.97,42.02,36.77,21.30,120.71,3.39,57.19,38.44,16.86,120.67,-0.182223,1,1,1,3.8136,3.8171,3.8181,3.8171,3.8175,3.8168,3.8131,3.8170,3.8159,3.8136,3.8498,3.8127,3.8514,3.8132,3.8123,3.8100,3.8639,3.8175,3.8118,3.8518,3.8188,3.7984,3.8119,3.8194,3.8166,3.8140,3.8191,3.8220,3.8190,3.8138,3.8107,
Yes,0.00,118.64,34.61,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,36.35,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.25,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.89,83.98,36.99,29.07,120.12,3.01,104.71,38.44,34.80,120.12,0.00,0.00,35.21,0.00,120.71,3.63,73.14,37.55,20.16,120.71,1.95,43.47,36.77,22.34,120.65,3.31,60.77,38.44,18.37,120.69,-0.181897,1,1,1,3.8142,3.8178,3.8187,3.8176,3.8186,3.8175,3.8136,3.8177,3.8165,3.8141,3.8507,3.8132,3.8522,3.8137,3.8127,3.8108,3.8651,3.8180,3.8124,3.8526,3.8193,3.7994,3.8124,3.8200,3.8171,3.8144,3.8201,3.8230,3.8196,3.8146,3.8113,
Yes,0.00,118.65,34.60,4.88,14.92,3.34,1.87,38.75,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.59,36.33,101.90,14.91,3.30,1.86,42.36,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.27,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,3.02,83.84,36.99,27.77,120.06,3.03,103.11,38.44,34.03,120.06,0.00,0.00,35.32,0.00,120.86,3.50,79.25,37.55,22.65,120.77,1.98,42.80,36.77,21.65,120.71,3.31,60.97,38.44,18.43,120.71,-0.182716,1,1,1,3.8150,3.8185,3.8194,3.8182,3.8186,3.8176,3.8143,3.8186,3.8173,3.8150,3.8511,3.8140,3.8533,3.8145,3.8134,3.8110,3.8649,3.8188,3.8132,3.8533,3.8201,3.7996,3.8131,3.8209,3.8179,3.8151,3.8202,3.8229,3.8205,3.8153,3.8120,
Yes,0.00,118.65,34.59,4.88,14.92,3.34,1.87,38.76,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.60,36.33,101.90,14.91,3.30,1.86,42.38,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.27,0x0,0x0,0x0,0x0,0x1,0x0,0x1,0x1,0x1,2.98,84.09,36.99,28.20,120.22,2.90,103.48,38.44,35.72,120.16,0.00,0.00,35.21,0.00,120.86,3.61,77.93,37.55,21.57,120.88,1.96,42.81,36.77,21.83,120.71,3.30,61.95,38.33,18.80,120.71,-0.182684,1,1,1,3.8148,3.8180,3.8185,3.8171,3.8175,3.8163,3.8142,3.8177,3.8162,3.8137,3.8498,3.8137,3.8524,3.8133,3.8123,3.8099,3.8633,3.8188,3.8126,3.8523,3.8189,3.7985,3.8129,3.8201,3.8168,3.8140,3.8190,3.8214,3.8202,3.8148,3.8112,
