Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit
Yes,0.00,102.33,21.73,24.91,14.92,3.34,1.86,25.22,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.09,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2451,3.3088,3.3123,3.3139,3.3102,3.3093,3.3024,3.3013,3.3089,3.3088,3.3232,3.2493,3.2531,3.3073,3.3049,3.3057,3.2934,3.1989,3.3069,3.2971,3.3164,3.3114,3.2500,3.3145,3.3162,3.3162,3.3143,3.3139,3.3122,3.3091,3.2993,4647898,102.71,205422.33,5924235,13.11,26217.51,74158,-0.00,-0.00,73646,-0.00,-0.01,89549,0.00,0.22,151343,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1974.00,26.65,1952.00,27.14,1781.00,31.08,1764.00,31.48,1816.00,30.26,1932.00,27.60,1967.00,26.80,1994.00,26.20,1974.00,26.65,1992.00,26.24,1877.00,28.85,1852.00,29.42,1885.00,28.67,1957.00,27.03,1933.00,27.57,1875.00,28.90,1941.00,27.39,1987.00,26.35,1853.00,29.40,1892.00,28.51,1891.00,28.53,1855.00,29.36,4093.00,-90.84,1958.00,27.01,1915.00,27.98,1799.00,30.66,1760.00,31.57,1815.00,30.28,1800.00,30.63,1926.00,27.73,1973.00,26.67,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.32,21.74,24.91,14.92,3.34,1.86,25.23,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.31,24.09,24.75,14.90,3.29,1.86,30.96,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2449,3.3087,3.3123,3.3139,3.3101,3.3093,3.3024,3.3011,3.3088,3.3089,3.3232,3.2491,3.2530,3.3072,3.3048,3.3057,3.2934,3.1988,3.3067,3.2969,3.3164,3.3114,3.2499,3.3145,3.3161,3.3161,3.3143,3.3140,3.3122,3.3091,3.2993,4648348,102.72,205442.25,5924027,13.11,26216.58,74023,-0.00,-0.00,73893,-0.00,-0.02,90402,0.00,0.23,151433,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1975.00,26.62,1954.00,27.10,1785.00,30.98,1764.00,31.48,1818.00,30.21,1934.00,27.55,1968.00,26.78,1995.00,26.17,1973.00,26.67,1991.00,26.26,1877.00,28.85,1854.00,29.38,1884.00,28.69,1959.00,26.98,1932.00,27.60,1876.00,28.87,1940.00,27.41,1988.00,26.33,1852.00,29.42,1891.00,28.53,1891.00,28.53,1856.00,29.33,4092.00,-86.62,1960.00,26.96,1919.00,27.89,1800.00,30.63,1759.00,31.59,1814.00,30.31,1797.00,30.70,1926.00,27.73,1974.00,26.65,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.23,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.30,24.09,24.75,14.90,3.29,1.86,30.96,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2449,3.3086,3.3123,3.3140,3.3101,3.3093,3.3024,3.3011,3.3087,3.3089,3.3233,3.2491,3.2530,3.3072,3.3048,3.3057,3.2935,3.1988,3.3068,3.2971,3.3166,3.3114,3.2499,3.3145,3.3161,3.3161,3.3143,3.3140,3.3121,3.3091,3.2993,4647721,102.71,205414.48,5924099,13.11,26216.90,73766,0.00,0.00,73430,-0.00,-0.01,90417,0.00,0.23,151320,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1975.00,26.62,1955.00,27.07,1784.00,31.01,1763.00,31.50,1816.00,30.26,1933.00,27.57,1970.00,26.74,1992.00,26.24,1974.00,26.65,1989.00,26.31,1874.00,28.92,1852.00,29.42,1886.00,28.64,1956.00,27.05,1933.00,27.57,1877.00,28.85,1941.00,27.39,1990.00,26.29,1850.00,29.47,1890.00,28.55,1891.00,28.53,1855.00,29.36,4093.00,-90.84,1959.00,26.98,1915.00,27.98,1799.00,30.66,1759.00,31.59,1814.00,30.31,1800.00,30.63,1926.00,27.73,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.31,21.74,24.91,14.92,3.34,1.86,25.24,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.31,24.09,24.75,14.90,3.29,1.86,30.95,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3086,3.3122,3.3137,3.3101,3.3093,3.3024,3.3012,3.3088,3.3088,3.3232,3.2492,3.2529,3.3072,3.3048,3.3056,3.2933,3.1989,3.3068,3.2970,3.3164,3.3113,3.2500,3.3144,3.3160,3.3161,3.3143,3.3139,3.3122,3.3091,3.2992,4647527,102.70,205405.89,5924616,13.11,26219.20,74207,-0.00,-0.00,73584,-0.00,-0.01,89084,0.00,0.21,150764,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1975.00,26.62,1954.00,27.10,1785.00,30.98,1763.00,31.50,1819.00,30.19,1934.00,27.55,1971.00,26.71,1994.00,26.20,1973.00,26.67,1988.00,26.33,1875.00,28.90,1853.00,29.40,1886.00,28.64,1957.00,27.03,1934.00,27.55,1877.00,28.85,1944.00,27.32,1988.00,26.33,1852.00,29.42,1894.00,28.46,1890.00,28.55,1854.00,29.38,4092.00,-86.62,1961.00,26.94,1919.00,27.89,1799.00,30.66,1760.00,31.57,1817.00,30.24,1803.00,30.56,1927.00,27.71,1970.00,26.74,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.32,21.75,24.91,14.92,3.34,1.86,25.25,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.31,24.09,24.75,14.90,3.29,1.86,30.95,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2449,3.3086,3.3122,3.3138,3.3101,3.3093,3.3024,3.3012,3.3088,3.3087,3.3231,3.2491,3.2531,3.3073,3.3048,3.3056,3.2934,3.1989,3.3069,3.2970,3.3165,3.3113,3.2499,3.3144,3.3161,3.3161,3.3143,3.3139,3.3122,3.3092,3.2994,4647904,102.71,205422.59,5924270,13.11,26217.66,74203,-0.00,-0.00,73443,-0.00,-0.01,89707,0.00,0.22,151113,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1847.00,29.54,1976.00,26.60,1954.00,27.10,1784.00,31.01,1763.00,31.50,1816.00,30.26,1931.00,27.62,1968.00,26.78,1994.00,26.20,1973.00,26.67,1992.00,26.24,1875.00,28.90,1853.00,29.40,1886.00,28.64,1956.00,27.05,1934.00,27.55,1875.00,28.90,1941.00,27.39,1987.00,26.35,1854.00,29.38,1893.00,28.48,1889.00,28.57,1855.00,29.36,4090.00,-81.09,1961.00,26.94,1919.00,27.89,1802.00,30.59,1757.00,31.64,1816.00,30.26,1801.00,30.61,1929.00,27.66,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.32,21.74,24.91,14.92,3.34,1.86,25.23,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.09,24.75,14.90,3.29,1.86,30.95,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3087,3.3123,3.3139,3.3102,3.3094,3.3023,3.3012,3.3088,3.3088,3.3231,3.2490,3.2529,3.3072,3.3048,3.3056,3.2934,3.1989,3.3068,3.2971,3.3165,3.3113,3.2500,3.3144,3.3160,3.3160,3.3142,3.3139,3.3121,3.3090,3.2993,4646732,102.69,205370.70,5924968,13.11,26220.76,74478,-0.00,-0.01,72844,-0.00,-0.00,88975,0.00,0.21,151021,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1974.00,26.65,1954.00,27.10,1782.00,31.05,1761.00,31.55,1819.00,30.19,1933.00,27.57,1969.00,26.76,1993.00,26.22,1973.00,26.67,1991.00,26.26,1876.00,28.87,1854.00,29.38,1885.00,28.67,1958.00,27.01,1931.00,27.62,1876.00,28.87,1941.00,27.39,1986.00,26.38,1852.00,29.42,1892.00,28.51,1890.00,28.55,1855.00,29.36,4092.00,-86.62,1962.00,26.92,1918.00,27.91,1799.00,30.66,1759.00,31.59,1813.00,30.33,1801.00,30.61,1926.00,27.73,1970.00,26.74,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.22,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.09,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3087,3.3123,3.3139,3.3101,3.3094,3.3024,3.3012,3.3088,3.3089,3.3232,3.2491,3.2530,3.3073,3.3048,3.3057,3.2933,3.1988,3.3068,3.2970,3.3166,3.3114,3.2500,3.3145,3.3161,3.3162,3.3144,3.3139,3.3121,3.3092,3.2994,4647304,102.70,205396.03,5924586,13.11,26219.07,74404,-0.00,-0.01,73225,-0.00,-0.01,88900,0.00,0.21,150741,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1975.00,26.62,1955.00,27.07,1783.00,31.03,1761.00,31.55,1820.00,30.17,1932.00,27.60,1967.00,26.80,1993.00,26.22,1975.00,26.62,1987.00,26.35,1875.00,28.90,1853.00,29.40,1884.00,28.69,1957.00,27.03,1933.00,27.57,1876.00,28.87,1942.00,27.37,1988.00,26.33,1852.00,29.42,1892.00,28.51,1891.00,28.53,1856.00,29.33,4091.00,-83.54,1960.00,26.96,1916.00,27.96,1800.00,30.63,1758.00,31.62,1817.00,30.24,1802.00,30.59,1928.00,27.69,1973.00,26.67,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.23,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.08,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2451,3.3088,3.3124,3.3139,3.3101,3.3093,3.3025,3.3014,3.3088,3.3088,3.3231,3.2492,3.2531,3.3074,3.3048,3.3057,3.2933,3.1989,3.3069,3.2971,3.3165,3.3114,3.2500,3.3146,3.3162,3.3162,3.3142,3.3138,3.3123,3.3092,3.2994,4647839,102.71,205419.70,5924267,13.11,26217.65,74085,-0.00,-0.00,73275,-0.00,-0.01,90309,0.00,0.23,151050,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1974.00,26.65,1954.00,27.10,1783.00,31.03,1763.00,31.50,1818.00,30.21,1931.00,27.62,1970.00,26.74,1994.00,26.20,1972.00,26.69,1988.00,26.33,1876.00,28.87,1851.00,29.45,1884.00,28.69,1959.00,26.98,1933.00,27.57,1875.00,28.90,1943.00,27.35,1991.00,26.26,1856.00,29.33,1890.00,28.55,1888.00,28.60,1853.00,29.40,4090.00,-81.09,1962.00,26.92,1919.00,27.89,1796.00,30.73,1760.00,31.57,1817.00,30.24,1801.00,30.61,1928.00,27.69,1973.00,26.67,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.31,21.75,24.91,14.92,3.34,1.86,25.24,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.08,24.75,14.90,3.29,1.86,30.95,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3087,3.3123,3.3139,3.3102,3.3093,3.3024,3.3013,3.3088,3.3089,3.3231,3.2492,3.2531,3.3073,3.3049,3.3056,3.2932,3.1989,3.3069,3.2970,3.3165,3.3113,3.2499,3.3146,3.3162,3.3162,3.3142,3.3138,3.3122,3.3092,3.2993,4647805,102.71,205418.20,5924138,13.11,26217.08,73971,-0.00,-0.00,73464,-0.00,-0.01,89966,0.00,0.23,150731,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1974.00,26.65,1954.00,27.10,1781.00,31.08,1762.00,31.52,1817.00,30.24,1931.00,27.62,1971.00,26.71,1993.00,26.22,1973.00,26.67,1989.00,26.31,1876.00,28.87,1852.00,29.42,1884.00,28.69,1960.00,26.96,1932.00,27.60,1879.00,28.80,1941.00,27.39,1987.00,26.35,1851.00,29.45,1892.00,28.51,1889.00,28.57,1858.00,29.29,4091.00,-83.54,1960.00,26.96,1918.00,27.91,1798.00,30.68,1760.00,31.57,1817.00,30.24,1803.00,30.56,1926.00,27.73,1975.00,26.62,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.20,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.08,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2449,3.3088,3.3124,3.3139,3.3101,3.3093,3.3023,3.3012,3.3088,3.3088,3.3232,3.2490,3.2530,3.3072,3.3048,3.3055,3.2933,3.1988,3.3069,3.2970,3.3164,3.3112,3.2500,3.3145,3.3161,3.3161,3.3142,3.3138,3.3122,3.3091,3.2993,4647302,102.70,205395.94,5924583,13.11,26219.05,73816,0.00,0.00,73527,-0.00,-0.01,88673,0.00,0.21,151350,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1978.00,26.56,1954.00,27.10,1781.00,31.08,1760.00,31.57,1816.00,30.26,1930.00,27.64,1970.00,26.74,1996.00,26.15,1975.00,26.62,1990.00,26.29,1874.00,28.92,1852.00,29.42,1883.00,28.71,1958.00,27.01,1934.00,27.55,1877.00,28.85,1940.00,27.41,1989.00,26.31,1850.00,29.47,1894.00,28.46,1892.00,28.51,1856.00,29.33,4090.00,-81.09,1960.00,26.96,1916.00,27.96,1799.00,30.66,1760.00,31.57,1816.00,30.26,1802.00,30.59,1928.00,27.69,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.33,21.74,24.91,14.92,3.34,1.86,25.20,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.33,24.08,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3087,3.3124,3.3139,3.3101,3.3093,3.3025,3.3013,3.3088,3.3089,3.3232,3.2491,3.2531,3.3072,3.3049,3.3056,3.2933,3.1989,3.3067,3.2969,3.3164,3.3114,3.2500,3.3145,3.3161,3.3162,3.3143,3.3138,3.3123,3.3091,3.2993,4647572,102.70,205407.89,5924222,13.11,26217.45,73880,-0.00,-0.00,73637,-0.00,-0.01,89692,0.00,0.22,151267,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1974.00,26.65,1954.00,27.10,1784.00,31.01,1762.00,31.52,1817.00,30.24,1931.00,27.62,1968.00,26.78,1994.00,26.20,1972.00,26.69,1991.00,26.26,1874.00,28.92,1853.00,29.40,1887.00,28.62,1956.00,27.05,1933.00,27.57,1874.00,28.92,1943.00,27.35,1989.00,26.31,1854.00,29.38,1893.00,28.48,1891.00,28.53,1853.00,29.40,4090.00,-81.09,1960.00,26.96,1918.00,27.91,1801.00,30.61,1760.00,31.57,1816.00,30.26,1799.00,30.66,1925.00,27.75,1974.00,26.65,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.32,21.75,24.91,14.92,3.34,1.86,25.23,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.31,24.08,24.75,14.90,3.29,1.86,30.94,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2450,3.3087,3.3124,3.3138,3.3100,3.3092,3.3024,3.3014,3.3088,3.3089,3.3231,3.2492,3.2531,3.3073,3.3049,3.3056,3.2932,3.1989,3.3069,3.2971,3.3165,3.3112,3.2500,3.3145,3.3162,3.3161,3.3142,3.3138,3.3123,3.3092,3.2994,4648053,102.71,205429.19,5924135,13.11,26217.06,73884,-0.00,-0.00,73219,-0.00,-0.01,90048,0.00,0.23,150992,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1976.00,26.60,1954.00,27.10,1781.00,31.08,1762.00,31.52,1819.00,30.19,1933.00,27.57,1969.00,26.76,1993.00,26.22,1974.00,26.65,1991.00,26.26,1875.00,28.90,1853.00,29.40,1882.00,28.74,1958.00,27.01,1933.00,27.57,1875.00,28.90,1943.00,27.35,1989.00,26.31,1853.00,29.40,1894.00,28.46,1890.00,28.55,1854.00,29.38,4090.00,-81.09,1961.00,26.94,1919.00,27.89,1801.00,30.61,1758.00,31.62,1818.00,30.21,1799.00,30.66,1926.00,27.73,1972.00,26.69,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.31,21.75,24.91,14.92,3.34,1.86,25.24,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.32,24.08,24.75,14.90,3.29,1.86,30.95,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2449,3.3085,3.3122,3.3137,3.3101,3.3092,3.3023,3.3011,3.3087,3.3086,3.3230,3.2491,3.2531,3.3073,3.3048,3.3056,3.2932,3.1988,3.3068,3.2969,3.3164,3.3113,3.2499,3.3144,3.3160,3.3161,3.3143,3.3138,3.3122,3.3091,3.2993,4648409,102.72,205444.94,5924067,13.11,26216.76,73817,0.00,0.00,74101,-0.00,-0.02,90219,0.00,0.23,151691,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1975.00,26.62,1954.00,27.10,1782.00,31.05,1765.00,31.45,1819.00,30.19,1933.00,27.57,1971.00,26.71,1994.00,26.20,1976.00,26.60,1991.00,26.26,1877.00,28.85,1851.00,29.45,1887.00,28.62,1959.00,26.98,1933.00,27.57,1876.00,28.87,1941.00,27.39,1989.00,26.31,1852.00,29.42,1891.00,28.53,1890.00,28.55,1855.00,29.36,4091.00,-83.54,1962.00,26.92,1917.00,27.94,1798.00,30.68,1760.00,31.57,1815.00,30.28,1798.00,30.68,1927.00,27.71,1971.00,26.71,0.00,3.20,3.32,1.00,1.00,
