alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,12.69,106.43,29.84,4.88,14.90,3.34,1.87,33.09,0x0,0x2,0,0,213.81,13.87,34.61,Yes,11.81,106.49,32.15,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,213.63,13.85,33.11,Manual,0.85,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,107.93,0.00,0.00,32.77,0.00,107.93,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,109.01,0.00,0.00,31.00,0.00,109.01,-0.182597,1,1,1,3.5050,3.4890,3.4900,3.5096,3.4828,3.4910,3.4971,3.4602,3.4938,3.5187,3.5124,3.5145,3.3844,3.4982,3.5113,3.5121,3.4257,3.4837,3.5132,3.5370,3.4877,3.4991,3.5250,3.4740,3.4937,3.5191,3.4882,3.4578,3.4634,3.5012,3.5262,
Yes,13.93,105.22,29.84,4.88,14.90,3.34,1.87,33.08,0x0,0x2,0,0,246.99,16.02,33.37,Yes,13.78,104.97,32.16,102.18,14.90,3.29,1.86,37.86,0x0,0x2,0,0,245.73,15.94,33.99,Manual,0.85,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,107.05,0.00,0.00,32.66,0.00,107.05,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,108.15,0.00,0.00,31.00,0.00,107.68,-0.183229,1,1,1,3.4864,3.4658,3.4667,3.4941,3.4700,3.4781,3.4781,3.4350,3.4709,3.5039,3.4991,3.4964,3.3511,3.4755,3.4961,3.5002,3.4082,3.4637,3.4919,3.5144,3.4712,3.4873,3.5076,3.4496,3.4706,3.5041,3.4751,3.4434,3.4418,3.4789,3.5057,
Yes,16.12,103.39,29.84,4.88,14.90,3.34,1.87,33.06,0x0,0x4,0,0,279.62,18.13,35.86,Yes,16.26,103.05,32.16,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,280.89,18.22,35.10,Manual,0.92,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,104.18,0.00,0.00,32.66,0.00,104.18,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,104.81,0.00,0.00,31.00,0.00,104.81,-0.182446,1,1,1,3.4226,3.3881,3.3872,3.4151,3.3789,3.3942,3.3995,3.3500,3.3929,3.4282,3.4079,3.4224,3.2386,3.3991,3.4188,3.4199,3.2948,3.3808,3.4210,3.4384,3.3858,3.4065,3.4365,3.3676,3.3926,3.4289,3.3852,3.3493,3.3532,3.4049,3.4373,
Yes,19.24,100.95,29.84,4.88,14.91,3.34,1.87,33.06,0x0,0x4,0,0,316.53,20.53,38.05,Yes,18.74,100.70,32.16,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,316.95,20.55,38.20,Manual,0.95,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,101.79,0.00,0.00,32.66,0.00,101.79,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,103.44,0.00,0.00,31.00,0.00,102.99,-0.182120,1,1,1,3.3721,3.3466,3.3429,3.3608,3.3055,3.3170,3.3608,3.3045,3.3495,3.3765,3.3349,3.3860,3.1789,3.3568,3.3658,3.3554,3.1907,3.3399,3.3834,3.3963,3.3269,3.3412,3.4016,3.3241,3.3492,3.3775,3.3129,3.2628,3.3098,3.3656,3.3991,
Yes,21.99,98.82,29.83,4.88,14.91,3.34,1.87,33.04,0x0,0x2,0,0,353.56,22.93,38.24,Yes,20.42,98.93,32.16,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,351.58,22.80,37.71,Manual,0.94,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,100.65,0.00,0.00,32.77,0.00,100.65,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,100.63,0.00,0.00,31.00,0.00,101.06,-0.182434,1,1,1,3.3251,3.2991,3.3007,3.3242,3.2653,3.2723,3.3126,3.2529,3.3080,3.3416,3.2950,3.3406,3.1113,3.3161,3.3300,3.3204,3.1303,3.2889,3.3403,3.3556,3.2877,3.3058,3.3575,3.2742,3.3078,3.3424,3.2737,3.2126,3.2554,3.3204,3.3626,
Yes,-7.08,123.15,29.83,4.88,14.90,3.34,1.87,33.06,0x0,0x2,0,0,334.26,21.68,36.77,Yes,-7.56,123.06,32.16,102.18,14.90,3.29,1.86,37.83,0x0,0x2,0,0,335.30,21.74,35.95,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,123.73,0.00,0.00,32.77,0.00,123.69,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,124.02,0.00,0.00,31.00,0.00,123.79,-0.181969,1,1,1,3.9153,3.9251,3.9236,3.9124,3.9283,3.9167,3.9185,3.9394,3.9189,3.9038,3.9572,3.9107,4.0240,3.9147,3.9055,3.9042,4.0061,3.9273,3.9109,3.9508,3.9258,3.8942,3.9050,3.9384,3.9201,3.9043,3.9283,3.9380,3.9419,3.9191,3.8987,
Yes,-5.47,122.02,29.83,4.88,14.90,3.34,1.87,33.04,0x0,0x2,0,0,289.85,18.80,36.37,Yes,-6.11,122.05,32.16,102.18,14.90,3.29,1.86,37.81,0x0,0x2,0,0,289.39,18.77,37.21,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,122.69,0.00,0.00,32.66,0.00,122.43,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,123.06,0.00,0.00,31.00,0.00,123.02,-0.182625,1,1,1,3.8781,3.8891,3.8957,3.8838,3.8856,3.8809,3.8804,3.8995,3.8915,3.8766,3.9151,3.8750,3.9694,3.8873,3.8774,3.8663,3.9573,3.8870,3.8776,3.9241,3.8941,3.8565,3.8706,3.8992,3.8924,3.8771,3.8861,3.8973,3.8982,3.8844,3.8750,
Yes,-3.92,120.79,29.83,4.88,14.90,3.34,1.87,33.06,0x0,0x2,0,0,245.00,15.89,36.22,Yes,-4.75,120.88,32.16,102.18,14.90,3.29,1.86,37.82,0x0,0x2,0,0,246.49,15.98,36.00,Manual,0.13,0.08,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,121.49,0.00,0.00,32.66,0.00,121.49,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.77,0.00,121.71,0.00,0.00,31.00,0.00,121.71,-0.182442,1,1,1,3.8488,3.8487,3.8501,3.8473,3.8579,3.8595,3.8501,3.8545,3.8467,3.8416,3.8874,3.8467,3.9092,3.8438,3.8416,3.8426,3.9279,3.8555,3.8411,3.8808,3.8545,3.8320,3.8435,3.8558,3.8478,3.8422,3.8586,3.8730,3.8636,3.8451,3.8362,
Yes,15.67,104.03,29.84,4.88,14.90,3.34,1.87,33.07,0x0,0x2,0,0,246.91,16.01,37.25,Yes,15.47,103.75,32.16,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,245.04,15.89,37.61,Manual,0.94,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,105.68,0.00,0.00,32.66,0.00,105.68,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.66,0.00,106.13,0.00,0.00,31.00,0.00,106.13,-0.182045,1,1,1,3.4229,3.4029,3.4072,3.4274,3.3946,3.4158,3.4128,3.3660,3.4126,3.4403,3.4239,3.4353,3.2597,3.4184,3.4312,3.4337,3.3240,3.3951,3.4346,3.4578,3.3992,3.4203,3.4489,3.3833,3.4127,3.4411,3.4004,3.3731,3.3679,3.4192,3.4547,
Yes,17.86,102.32,29.84,4.88,14.91,3.34,1.87,33.07,0x0,0x4,0,0,283.44,18.38,36.65,Yes,17.34,102.04,32.16,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,281.98,18.29,38.31,Manual,0.94,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,104.03,0.00,0.00,32.66,0.00,104.03,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.66,0.00,104.34,0.00,0.00,31.00,0.00,104.34,-0.182772,1,1,1,3.3841,3.3505,3.3452,3.3710,3.3315,3.3540,3.3730,3.3083,3.3518,3.3861,3.3605,3.3978,3.1842,3.3592,3.3759,3.3781,3.2413,3.3528,3.3870,3.3988,3.3384,3.3641,3.4126,3.3280,3.3515,3.3867,3.3380,3.3041,3.3231,3.3689,3.4010,
Yes,19.74,100.76,29.85,4.88,14.91,3.34,1.87,33.07,0x0,0x2,0,0,320.39,20.78,36.71,Yes,18.56,100.60,32.17,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,319.49,20.72,37.46,Manual,0.94,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,102.52,0.00,0.00,32.66,0.00,102.44,0.00,0.00,30.11,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.66,0.00,102.99,0.00,0.00,31.00,0.00,103.01,-0.182482,1,1,1,3.3676,3.3446,3.3520,3.3772,3.3291,3.3412,3.3562,3.3027,3.3584,3.3919,3.3581,3.3818,3.1774,3.3656,3.3816,3.3756,3.2232,3.3351,3.3819,3.4048,3.3450,3.3621,3.3974,3.3222,3.3581,3.3928,3.3361,3.2892,3.3050,3.3638,3.4066,
Yes,23.11,97.35,29.87,4.88,14.91,3.34,1.87,33.07,0x0,0x4,0,0,385.47,25.00,38.10,Yes,21.85,97.55,32.17,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,383.89,24.89,37.05,Manual,0.94,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,98.26,0.00,0.00,32.66,0.00,98.26,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.66,0.00,99.49,0.00,0.00,31.00,0.00,99.49,-0.183372,1,1,1,3.2642,3.2405,3.2494,3.2893,3.2472,3.2667,3.2504,3.1889,3.2576,3.3080,3.2761,3.2819,3.0256,3.2667,3.2963,3.3031,3.1238,3.2234,3.2865,3.3066,3.2508,3.2886,3.3012,3.2121,3.2572,3.3087,3.2549,3.2071,3.1850,3.2640,3.3175,
Yes,-8.17,124.13,29.88,4.88,14.91,3.34,1.87,33.08,0x0,0x2,0,0,381.39,24.73,36.29,Yes,-9.13,124.01,32.17,102.18,14.90,3.29,1.86,37.83,0x0,0x2,0,0,381.56,24.74,36.63,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.44,0.00,124.61,0.00,0.00,32.66,0.00,124.59,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.22,0.00,0.00,0.00,0.00,29.66,0.00,125.14,0.00,0.00,31.00,0.00,125.14,-0.182601,1,1,1,3.9384,3.9487,3.9533,3.9406,3.9566,3.9493,3.9424,3.9664,3.9477,3.9305,3.9855,3.9330,4.0633,3.9425,3.9326,3.9281,4.0526,3.9521,3.9328,3.9783,3.9569,3.9190,3.9261,3.9644,3.9490,3.9306,3.9562,3.9760,3.9701,3.9423,3.9232,
Yes,-6.87,122.96,29.89,4.88,14.90,3.34,1.87,33.08,0x0,0x2,0,0,331.82,21.52,36.09,Yes,-7.79,122.98,32.18,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,332.99,21.59,37.24,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,123.59,0.00,0.00,32.66,0.00,123.59,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,123.89,0.00,0.00,31.00,0.00,123.96,-0.182645,1,1,1,3.9052,3.9174,3.9246,3.9146,3.9217,3.9114,3.9085,3.9313,3.9196,3.9057,3.9515,3.9011,4.0145,3.9151,3.9077,3.8982,3.9995,3.9162,3.9040,3.9517,3.9286,3.8886,3.8955,3.9301,3.9208,3.9064,3.9220,3.9326,3.9305,3.9117,3.8994,
Yes,-5.54,121.68,29.90,4.88,14.90,3.34,1.87,33.06,0x0,0x2,0,0,286.79,18.60,37.25,Yes,-5.73,121.45,32.18,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,282.28,18.31,37.05,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,122.02,0.00,0.00,32.66,0.00,121.96,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,122.53,0.00,0.00,31.00,0.00,122.53,-0.181711,1,1,1,3.8728,3.8798,3.8799,3.8747,3.8897,3.8830,3.8751,3.8892,3.8758,3.8676,3.9191,3.8699,3.9578,3.8722,3.8683,3.8698,3.9597,3.8816,3.8697,3.9093,3.8848,3.8599,3.8659,3.8897,3.8769,3.8678,3.8899,3.8998,3.8927,3.8754,3.8612,
Yes,-3.60,120.34,29.90,4.88,14.90,3.34,1.87,33.01,0x0,0x2,0,0,226.71,14.70,37.28,Yes,-4.22,120.13,32.18,102.18,14.89,3.29,1.86,37.85,0x0,0x2,0,0,237.57,15.41,37.72,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,120.77,0.00,0.00,32.66,0.00,120.77,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,121.45,0.00,0.00,31.00,0.00,121.24,-0.182064,1,1,1,3.8434,3.8475,3.8495,3.8463,3.8542,3.8485,3.8446,3.8538,3.8464,3.8410,3.8841,3.8413,3.9095,3.8429,3.8408,3.8389,3.9131,3.8497,3.8402,3.8804,3.8540,3.8286,3.8384,3.8554,3.8465,3.8414,3.8551,3.8609,3.8578,3.8447,3.8347,
Yes,-0.59,117.39,29.90,4.88,14.90,3.34,1.87,33.01,0x0,0x0,0,0,192.72,12.50,7.56,Yes,-1.82,118.38,32.18,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,189.10,12.26,16.61,Manual,0.17,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,116.76,0.00,0.00,32.66,0.00,116.76,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,117.12,0.00,0.00,31.00,0.00,117.12,-0.182466,1,1,1,3.7580,3.7572,3.7598,3.7612,3.7591,3.7596,3.7568,3.7545,3.7582,3.7594,3.7891,3.7589,3.7770,3.7570,3.7574,3.7553,3.7923,3.7574,3.7579,3.7950,3.7612,3.7445,3.7594,3.7593,3.7589,3.7598,3.7612,3.7608,3.7582,3.7581,3.7580,
Yes,14.91,104.26,29.90,4.88,14.91,3.34,1.87,33.02,0x0,0x2,0,0,210.51,13.65,38.35,Yes,14.13,104.43,32.18,102.18,14.89,3.29,1.86,37.85,0x0,0x2,0,0,209.30,13.57,39.61,Manual,0.99,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,105.64,0.00,0.00,32.66,0.00,106.50,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,106.26,0.00,0.00,31.00,0.00,106.26,-0.183324,1,1,1,3.4637,3.4483,3.4430,3.4613,3.4319,3.4430,3.4549,3.4139,3.4476,3.4729,3.4618,3.4748,3.3245,3.4532,3.4645,3.4669,3.3618,3.4391,3.4752,3.4930,3.4365,3.4540,3.4868,3.4303,3.4478,3.4733,3.4378,3.4040,3.4166,3.4614,3.4854,
Yes,16.83,102.64,29.91,4.88,14.90,3.34,1.87,33.04,0x0,0x2,0,0,245.03,15.89,39.96,Yes,16.48,102.65,32.19,102.18,14.90,3.29,1.86,37.86,0x0,0x2,0,0,243.89,15.82,40.45,Manual,0.99,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,104.36,0.00,0.00,32.66,0.00,104.07,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,104.71,0.00,0.00,31.00,0.00,104.71,-0.182402,1,1,1,3.3971,3.3759,3.3784,3.4080,3.3779,3.4010,3.3865,3.3365,3.3843,3.4217,3.4072,3.4103,3.2212,3.3911,3.4122,3.4187,3.3052,3.3669,3.4102,3.4308,3.3787,3.4054,3.4247,3.3549,3.3845,3.4223,3.3844,3.3571,3.3385,3.3932,3.4295,
Yes,19.03,100.99,29.91,4.88,14.90,3.34,1.87,33.06,0x0,0x2,0,0,282.01,18.29,39.10,Yes,18.79,100.77,32.19,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,280.32,18.18,40.34,Manual,0.99,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,102.79,0.00,0.00,32.66,0.00,102.79,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,102.99,0.00,0.00,31.00,0.00,102.99,-0.182144,1,1,1,3.3578,3.3374,3.3430,3.3663,3.3179,3.3289,3.3464,3.2946,3.3494,3.3817,3.3470,3.3723,3.1662,3.3570,3.3712,3.3653,3.2074,3.3240,3.3750,3.3965,3.3335,3.3517,3.3882,3.3145,3.3494,3.3828,3.3245,3.2758,3.2935,3.3564,3.3984,
Yes,21.31,99.23,29.91,4.88,14.91,3.34,1.87,33.04,0x0,0x2,0,0,316.61,20.53,39.63,Yes,20.29,99.24,32.20,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,316.60,20.53,40.15,Manual,0.99,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,101.38,0.00,0.00,32.66,0.00,101.38,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,101.73,0.00,0.00,31.00,0.00,101.85,-0.182406,1,1,1,3.3166,3.2894,3.2957,3.3262,3.2737,3.2871,3.3041,3.2422,3.3032,3.3434,3.3029,3.3325,3.0965,3.3115,3.3322,3.3262,3.1510,3.2796,3.3313,3.3510,3.2904,3.3124,3.3499,3.2640,3.3028,3.3442,3.2811,3.2293,3.2461,3.3109,3.3576,
Yes,20.93,99.51,29.93,4.88,14.91,3.34,1.87,33.06,0x0,0x2,0,0,343.21,22.26,36.65,Yes,2.29,114.28,32.21,102.18,14.90,3.29,1.86,37.81,0x0,0x2,0,0,342.64,22.22,25.54,Manual,0.00,0.91,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,122.89,0.00,0.00,32.66,0.00,123.40,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,124.04,0.00,0.00,31.00,0.00,124.04,-0.181909,1,1,1,3.6960,3.7308,3.7880,3.7918,3.7521,3.7161,3.6937,3.7306,3.7857,3.7883,3.7818,3.6988,3.7482,3.7838,3.7872,3.7489,3.7358,3.6896,3.7333,3.8192,3.7964,3.7385,3.7009,3.7342,3.7866,3.7888,3.7556,3.7130,3.6883,3.7344,3.7804,
Yes,-5.97,122.13,29.94,4.88,14.90,3.34,1.87,33.07,0x0,0x2,0,0,296.65,19.24,37.18,Yes,-6.17,121.89,32.22,102.18,14.90,3.29,1.86,37.81,0x0,0x2,0,0,295.97,19.19,37.58,Manual,0.00,0.92,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,122.67,0.00,0.00,32.66,0.00,122.77,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,123.10,0.00,0.00,31.00,0.00,123.10,-0.182943,1,1,1,3.8854,3.8913,3.8953,3.8858,3.8945,3.8897,3.8881,3.9029,3.8910,3.8782,3.9235,3.8820,3.9778,3.8867,3.8792,3.8734,3.9709,3.8951,3.8803,3.9234,3.8975,3.8636,3.8771,3.9027,3.8920,3.8786,3.8946,3.9082,3.9079,3.8866,3.8737,
Yes,-4.36,120.90,29.95,4.88,14.90,3.34,1.87,33.07,0x0,0x2,0,0,251.23,16.29,36.93,Yes,-4.66,120.69,32.23,102.18,14.90,3.29,1.86,37.82,0x0,0x2,0,0,248.46,16.11,36.23,Manual,0.00,0.68,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,121.20,0.00,0.00,32.66,0.00,121.20,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,121.49,0.00,0.00,31.00,0.00,121.49,-0.182283,1,1,1,3.8514,3.8625,3.8667,3.8589,3.8686,3.8673,3.8529,3.8714,3.8628,3.8524,3.8979,3.8492,3.9347,3.8597,3.8525,3.8508,3.9400,3.8582,3.8542,3.8967,3.8678,3.8409,3.8459,3.8722,3.8637,3.8529,3.8693,3.8828,3.8683,3.8595,3.8496,
Yes,14.51,104.54,29.96,4.88,14.90,3.34,1.87,33.08,0x0,0x2,0,0,230.84,14.97,28.43,Yes,12.65,105.91,32.24,102.18,14.90,3.29,1.86,37.82,0x0,0x2,0,0,231.23,14.99,32.89,Manual,0.93,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,106.19,0.00,0.00,32.66,0.00,106.19,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,106.93,0.00,0.00,31.00,0.00,107.09,-0.182895,1,1,1,3.4457,3.4323,3.4344,3.4573,3.4332,3.4539,3.4365,3.3971,3.4392,3.4688,3.4630,3.4572,3.3016,3.4448,3.4605,3.4674,3.3778,3.4194,3.4611,3.4844,3.4320,3.4547,3.4696,3.4140,3.4391,3.4696,3.4390,3.4175,3.3951,3.4465,3.4776,
Yes,14.68,104.63,29.98,4.88,14.90,3.34,1.87,33.10,0x0,0x2,0,0,267.82,17.37,32.49,Yes,16.42,102.63,32.25,102.18,14.90,3.29,1.86,37.84,0x0,0x2,0,0,266.32,17.27,37.18,Manual,0.00,0.90,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,121.59,0.00,0.00,32.66,0.00,121.59,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.66,0.00,122.16,0.00,0.00,31.00,0.00,122.55,-0.182025,1,1,1,3.4831,3.4635,3.4619,3.4834,3.4618,3.4769,3.4748,3.4328,3.4660,3.4935,3.4911,3.4932,3.3508,3.4710,3.4854,3.4921,3.4090,3.4599,3.4904,3.5101,3.4605,3.4794,3.5042,3.4487,3.4661,3.4937,3.4672,3.4428,3.4392,3.4775,3.5007,
Yes,-3.55,119.89,29.99,4.88,14.90,3.34,1.87,33.10,0x0,0x2,0,0,232.34,15.07,26.66,Yes,-4.31,120.12,32.26,102.18,14.90,3.29,1.86,37.85,0x0,0x2,0,0,233.49,15.14,34.44,Manual,0.20,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,116.06,0.00,0.00,32.66,0.00,116.06,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.55,0.00,116.49,0.00,0.00,31.00,0.00,116.47,-0.183113,1,1,1,3.8276,3.8327,3.8366,3.8323,3.8376,3.8343,3.8287,3.8381,3.8335,3.8272,3.8671,3.8263,3.8904,3.8305,3.8269,3.8236,3.8947,3.8328,3.8266,3.8676,3.8392,3.8136,3.8237,3.8401,3.8342,3.8276,3.8387,3.8454,3.8401,3.8306,3.8234,
Yes,0.36,116.40,30.00,4.88,14.92,3.34,1.87,33.09,0x0,0x0,0,0,228.99,14.85,1.32,Yes,0.08,116.31,32.28,102.18,14.90,3.29,1.86,37.85,0x0,0x0,0,0,236.35,15.33,6.71,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0.00,0.00,31.33,0.00,117.94,0.00,0.00,32.66,0.00,117.94,0.00,0.00,30.00,0.00,0.00,0.00,0.00,31.11,0.00,0.00,0.00,0.00,29.55,0.00,118.43,0.00,0.00,30.89,0.00,118.43,-0.182219,1,1,1,3.7526,3.7513,3.7543,3.7557,3.7539,3.7544,3.7516,3.7488,3.7529,3.7542,3.7835,3.7537,3.7714,3.7518,3.7521,3.7500,3.7862,3.7514,3.7525,3.7893,3.7561,3.7392,3.7543,3.7539,3.7535,3.7545,3.7560,3.7555,3.7529,3.7528,3.7528,
